Time (s),POROUS_FORCE_X,POROUS_FORCE_Y,POROUS_FORCE_Z,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  11",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.382941153039e-01,-3.527882739082e+02,1.471948676808e+02,-2.720210076384e-01,-3.522929617741e+02,1.493297858501e+02,1.662731076655e-01,4.953121340906e-01,2.134918169266e+00
"                  12",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.895375208508e-01,-3.526901310684e+02,1.476573278680e+02,3.039474949227e-01,-3.522310998619e+02,1.496974664626e+02,1.144099740719e-01,4.590312065210e-01,2.040138594627e+00
"                  13",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.075238446021e-01,-3.699636889058e+02,1.575935574580e+02,1.897117083040e-01,-3.695278359620e+02,1.595558113675e+02,8.218786370191e-02,4.358529438459e-01,1.962253909504e+00
"                  14",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.929575365915e-01,-3.799962107724e+02,1.616150463221e+02,-4.837260534092e-01,-3.795933787641e+02,1.635283983064e+02,1.092314831824e-01,4.028320083031e-01,1.913351984319e+00
"                  15",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.213543949293e+00,-3.746613964623e+02,1.559200440823e+02,-1.106220654381e+00,-3.742372273397e+02,1.576790734971e+02,1.073232949125e-01,4.241691226082e-01,1.759029414786e+00
"                  16",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.290402448016e+00,-3.623139717958e+02,1.469044944148e+02,-1.225735586268e+00,-3.620063621234e+02,1.485603394103e+02,6.466686174799e-02,3.076096723794e-01,1.655844995511e+00
"                  17",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.850477417558e-01,-3.545816639397e+02,1.417780244164e+02,-7.418700388726e-01,-3.541958560316e+02,1.434561377273e+02,4.317770288324e-02,3.858079080822e-01,1.678113310886e+00
"                  18",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.082394159606e-01,-3.550921206047e+02,1.421231365678e+02,-1.110781838095e-01,-3.547629831978e+02,1.437060166062e+02,-2.838767848866e-03,3.291374069428e-01,1.582880038313e+00
"                  19",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.918129809933e-01,-3.596996917982e+02,1.447251386037e+02,3.884432579629e-01,-3.593882554627e+02,1.462739365137e+02,-3.369723030400e-03,3.114363355468e-01,1.548797910057e+00
"                  20",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.466016775036e-01,-3.626549771708e+02,1.460042132776e+02,6.350741253745e-01,-3.622291856149e+02,1.476203110885e+02,-1.152755212907e-02,4.257915559851e-01,1.616097810933e+00
"                  21",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.559851435069e-01,-3.612073614476e+02,1.447355145639e+02,8.498009283258e-01,-3.608133448691e+02,1.462434324379e+02,-6.184215181131e-03,3.940165785189e-01,1.507917874097e+00
"                  22",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.269268736964e+00,-3.575319544519e+02,1.424641646115e+02,1.227134564286e+00,-3.571764977727e+02,1.439554459279e+02,-4.213417267813e-02,3.554566792653e-01,1.491281316441e+00
"                  23",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.933209085379e+00,-3.550554313721e+02,1.410815690172e+02,1.881562909228e+00,-3.547185044762e+02,1.425067975449e+02,-5.164617615023e-02,3.369268958829e-01,1.425228527672e+00
"                  24",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.736694701936e+00,-3.555769492139e+02,1.412010302047e+02,2.659813688159e+00,-3.552790790923e+02,1.425714954681e+02,-7.688101377756e-02,2.978701216861e-01,1.370465263464e+00
"                  25",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.662503763268e+00,-3.583674551957e+02,1.420243017235e+02,3.572747666176e+00,-3.580738562314e+02,1.433025043442e+02,-8.975609709237e-02,2.935989643715e-01,1.278202620724e+00
"                  26",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.595805522876e+00,-3.616374135001e+02,1.425209112074e+02,4.497394486640e+00,-3.613865877145e+02,1.437832436581e+02,-9.841103623620e-02,2.508257856571e-01,1.262332450658e+00
"                  27",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.409201337841e+00,-3.634017498501e+02,1.420485641488e+02,5.313872179609e+00,-3.631433928638e+02,1.432956503299e+02,-9.532915823171e-02,2.583569863558e-01,1.247086181140e+00
"                  28",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.121798565369e+00,-3.638766217441e+02,1.409859461925e+02,6.023524288068e+00,-3.636308141857e+02,1.421630968043e+02,-9.827427730051e-02,2.458075584558e-01,1.177150611819e+00
"                  29",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.834280583180e+00,-3.640287393633e+02,1.397883428177e+02,6.733612375763e+00,-3.637996966303e+02,1.409162929661e+02,-1.006682074163e-01,2.290427330427e-01,1.127950148355e+00
"                  30",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.671766502114e+00,-3.648312296995e+02,1.387422282198e+02,7.573653943143e+00,-3.645650665822e+02,1.398774897191e+02,-9.811255897050e-02,2.661631172420e-01,1.135261499362e+00
"                  31",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.544733462941e+00,-3.663594629709e+02,1.378747987365e+02,8.427652395558e+00,-3.661342500767e+02,1.389417562548e+02,-1.170810673830e-01,2.252128942015e-01,1.066957518277e+00
"                  32",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.246766117495e+00,-3.682814586231e+02,1.370351368071e+02,9.134244925860e+00,-3.680684594095e+02,1.380697674396e+02,-1.125211916350e-01,2.129992136184e-01,1.034630632459e+00
"                  33",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.660564538740e+00,-3.701543793781e+02,1.361277369418e+02,9.541210075308e+00,-3.699502638360e+02,1.371283672020e+02,-1.193544634317e-01,2.041155420721e-01,1.000630260213e+00
"                  34",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.798597762007e+00,-3.715488580392e+02,1.351370257180e+02,9.672816909525e+00,-3.713421184399e+02,1.361439924425e+02,-1.257808524819e-01,2.067395992932e-01,1.006966724494e+00
"                  35",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.703040837594e+00,-3.719324070067e+02,1.339845470087e+02,9.576564102499e+00,-3.717224729080e+02,1.349664465283e+02,-1.264767350950e-01,2.099340987112e-01,9.818995196295e-01
"                  36",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.453008389337e+00,-3.716545887696e+02,1.329273845053e+02,9.314449697239e+00,-3.714678939846e+02,1.338764465571e+02,-1.385586920973e-01,1.866947849795e-01,9.490620517579e-01
"                  37",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.016877136875e+00,-3.715210977933e+02,1.323930647450e+02,8.868437552129e+00,-3.713595693894e+02,1.332996909913e+02,-1.484395847465e-01,1.615284039608e-01,9.066262462291e-01
"                  38",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.430478874975e+00,-3.721619827653e+02,1.326820360271e+02,8.287030874774e+00,-3.719892380688e+02,1.336068004593e+02,-1.434480002008e-01,1.727446965241e-01,9.247644321887e-01
"                  39",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.635423332360e+00,-3.732373869224e+02,1.335931970553e+02,7.490012799181e+00,-3.730627729383e+02,1.344840877208e+02,-1.454105331788e-01,1.746139840958e-01,8.908906655032e-01
"                  40",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.690317876830e+00,-3.739192355258e+02,1.345764462520e+02,6.536229452191e+00,-3.737646029789e+02,1.354566548949e+02,-1.540884246392e-01,1.546325468873e-01,8.802086429280e-01
"                  41",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.630057469152e+00,-3.741622055809e+02,1.355438110569e+02,5.480755633380e+00,-3.739881036250e+02,1.364290081993e+02,-1.493018357722e-01,1.741019558665e-01,8.851971423399e-01
"                  42",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.527586248985e+00,-3.741772667813e+02,1.366079905767e+02,4.379937549128e+00,-3.740005810685e+02,1.374952670040e+02,-1.476486998566e-01,1.766857127534e-01,8.872764272991e-01
"                  43",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.483955342649e+00,-3.740823650003e+02,1.376772788265e+02,3.340059335602e+00,-3.739117431539e+02,1.385503099725e+02,-1.438960070469e-01,1.706218463428e-01,8.730311459922e-01
"                  44",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.457809479771e+00,-3.732791528759e+02,1.384218650004e+02,2.291568271987e+00,-3.731096257744e+02,1.393005633056e+02,-1.662412077844e-01,1.695271015184e-01,8.786983051582e-01
"                  45",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.456660498364e+00,-3.715679339429e+02,1.387526623772e+02,1.300104506785e+00,-3.713926217149e+02,1.396386977344e+02,-1.565559915781e-01,1.753122280190e-01,8.860353571213e-01
"                  46",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.747309660743e-01,-3.693229104929e+02,1.387463695838e+02,4.026274468082e-01,-3.691505090642e+02,1.396249853367e+02,-1.721035192661e-01,1.724014287229e-01,8.786157528371e-01
"                  47",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.750079681020e-01,-3.666955009608e+02,1.385685820855e+02,-3.208278421252e-01,-3.665252580787e+02,1.394461180636e+02,-1.458198740232e-01,1.702428821331e-01,8.775359781168e-01
"                  48",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.626294209679e-01,-3.638118457712e+02,1.383112772252e+02,-9.113789388548e-01,-3.636426770067e+02,1.391777698706e+02,-1.487495178869e-01,1.691687644824e-01,8.664926453701e-01
"                  49",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.232598458224e+00,-3.608213165383e+02,1.379466582650e+02,-1.388263986617e+00,-3.606652317223e+02,1.387872673339e+02,-1.556655283929e-01,1.560848159442e-01,8.406090688534e-01
"                  50",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.565228219783e+00,-3.578369247850e+02,1.373702812699e+02,-1.706306114862e+00,-3.576832477587e+02,1.382114083762e+02,-1.410778950784e-01,1.536770263659e-01,8.411271063227e-01
"                  51",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.770021456968e+00,-3.548999592101e+02,1.365573233638e+02,-1.914378365317e+00,-3.547400266993e+02,1.374108974762e+02,-1.443569083489e-01,1.599325108023e-01,8.535741124561e-01
"                  52",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.779951823461e+00,-3.522458775235e+02,1.356565709745e+02,-1.940681964272e+00,-3.520854602861e+02,1.365148407484e+02,-1.607301408111e-01,1.604172373916e-01,8.582697738591e-01
"                  53",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.577568967074e+00,-3.499214701434e+02,1.347094180805e+02,-1.717488435634e+00,-3.497549793604e+02,1.355571685026e+02,-1.399194685598e-01,1.664907829816e-01,8.477504220688e-01
"                  54",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.171052849045e+00,-3.480137193661e+02,1.338048793182e+02,-1.308412536991e+00,-3.478544592851e+02,1.346400958080e+02,-1.373596879466e-01,1.592600809872e-01,8.352164897570e-01
"                  55",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.433351530476e-01,-3.463997781727e+02,1.329277081871e+02,-7.875134728010e-01,-3.462424425519e+02,1.337802406058e+02,-1.441783197534e-01,1.573356207801e-01,8.525324187185e-01
"                  56",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.119583365280e-02,-3.452268100990e+02,1.320535183536e+02,-1.843129562054e-01,-3.450631624535e+02,1.329124670255e+02,-1.431171225526e-01,1.636476455668e-01,8.589486719537e-01
"                  57",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.888448555059e-01,-3.444147923558e+02,1.311290332353e+02,4.497514023542e-01,-3.442555374758e+02,1.319703364744e+02,-1.390934531517e-01,1.592548800657e-01,8.413032391223e-01
"                  58",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.209606995048e+00,-3.437990591426e+02,1.301334892562e+02,1.061476604499e+00,-3.436376872087e+02,1.309881060481e+02,-1.481303905488e-01,1.613719339540e-01,8.546167918432e-01
"                  59",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.901423607768e+00,-3.433788999172e+02,1.291813195347e+02,1.761404921521e+00,-3.432038284787e+02,1.300186713618e+02,-1.400186862464e-01,1.750714385547e-01,8.373518270860e-01
"                  60",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.703739847162e+00,-3.436089496250e+02,1.284725142071e+02,2.569788548840e+00,-3.434477336474e+02,1.292978963902e+02,-1.339512983226e-01,1.612159775962e-01,8.253821831017e-01
"                  61",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.538071460005e+00,-3.446558669271e+02,1.281068258419e+02,3.397038701214e+00,-3.444996029786e+02,1.289133320801e+02,-1.410327587916e-01,1.562639484950e-01,8.065062382425e-01
"                  62",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.274537070804e+00,-3.465222276731e+02,1.281177075440e+02,4.125095181880e+00,-3.463536233652e+02,1.289459811719e+02,-1.494418889232e-01,1.686043079016e-01,8.282736278705e-01
"                  63",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.912038537239e+00,-3.490196874130e+02,1.284154241822e+02,4.770022618184e+00,-3.488588730895e+02,1.292438084776e+02,-1.420159190548e-01,1.608143235161e-01,8.283842954042e-01
"                  64",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.484589366729e+00,-3.519982889898e+02,1.289839303090e+02,5.343755403686e+00,-3.518395393026e+02,1.297966586822e+02,-1.408339630432e-01,1.587496871916e-01,8.127283732743e-01
"                  65",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.032094871522e+00,-3.552065419921e+02,1.297739821169e+02,5.898010609813e+00,-3.550372562118e+02,1.305794869345e+02,-1.340842617091e-01,1.692857803547e-01,8.055048176023e-01
"                  66",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.587293977009e+00,-3.584449693375e+02,1.307214621763e+02,6.445942425061e+00,-3.582971007173e+02,1.315106635016e+02,-1.413515519476e-01,1.478686202310e-01,7.892013252844e-01
"                  67",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.173555806453e+00,-3.616174416197e+02,1.317581338084e+02,7.021909479220e+00,-3.614842984390e+02,1.325413668209e+02,-1.516463272328e-01,1.331431806982e-01,7.832330124967e-01
"                  68",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.791993739077e+00,-3.647430418340e+02,1.328104309532e+02,7.644007894945e+00,-3.646030323247e+02,1.335865122605e+02,-1.479858441324e-01,1.400095093138e-01,7.760813073190e-01
"                  69",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.483039512938e+00,-3.677424978105e+02,1.337851492524e+02,8.360900643803e+00,-3.675898435750e+02,1.345722389738e+02,-1.221388691353e-01,1.526542355146e-01,7.870897214017e-01
"                  70",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.320598279566e+00,-3.706041017143e+02,1.346668604637e+02,9.199770114660e+00,-3.704767783413e+02,1.354326108646e+02,-1.208281649066e-01,1.273233730405e-01,7.657504008390e-01
"                  71",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.031444320462e+01,-3.732952152032e+02,1.354751689777e+02,1.020196393025e+01,-3.731714970959e+02,1.362435232701e+02,-1.124792743660e-01,1.237181072681e-01,7.683542923828e-01
"                  72",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.138295077026e+01,-3.758909596350e+02,1.362593174322e+02,1.125966465107e+01,-3.757718186736e+02,1.370277546765e+02,-1.232861191947e-01,1.191409614002e-01,7.684372443576e-01
"                  73",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.249575643981e+01,-3.783534417756e+02,1.370116593011e+02,1.238841049494e+01,-3.782333037664e+02,1.377811504303e+02,-1.073459448752e-01,1.201380092428e-01,7.694911291427e-01
"                  74",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.360548362562e+01,-3.805615533218e+02,1.376179829296e+02,1.350408430642e+01,-3.804554537446e+02,1.383925953812e+02,-1.013993191968e-01,1.060995771984e-01,7.746124516773e-01
"                  75",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.472363639955e+01,-3.822180275141e+02,1.379062645940e+02,1.461908292576e+01,-3.821079097283e+02,1.386781678763e+02,-1.045534737869e-01,1.101177857363e-01,7.719032823186e-01
"                  76",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.577611467828e+01,-3.829317876628e+02,1.376910988479e+02,1.566612286975e+01,-3.828151909264e+02,1.384594313951e+02,-1.099918085257e-01,1.165967363743e-01,7.683325471277e-01
"                  77",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.664843317358e+01,-3.827960720736e+02,1.370619807773e+02,1.654512917052e+01,-3.826921566552e+02,1.378293272698e+02,-1.033040030599e-01,1.039154184645e-01,7.673464925280e-01
"                  78",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.723902642997e+01,-3.821368548898e+02,1.361774343925e+02,1.714240917220e+01,-3.820442336307e+02,1.369372513321e+02,-9.661725776667e-02,9.262125913322e-02,7.598169395530e-01
"                  79",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.751505890924e+01,-3.812057516060e+02,1.351824477409e+02,1.740822666466e+01,-3.810886372296e+02,1.359635633719e+02,-1.068322445767e-01,1.171143763648e-01,7.811156309857e-01
"                  80",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.754906040804e+01,-3.803231631192e+02,1.342200087613e+02,1.745201271552e+01,-3.802118981027e+02,1.350083509136e+02,-9.704769251958e-02,1.112650165891e-01,7.883421522502e-01
"                  81",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.747325885656e+01,-3.797571895396e+02,1.334042484194e+02,1.737410560317e+01,-3.796585362890e+02,1.341774336931e+02,-9.915325338179e-02,9.865325058860e-02,7.731852737152e-01
"                  82",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.736835530148e+01,-3.795122455488e+02,1.327018965451e+02,1.726785374887e+01,-3.794178463138e+02,1.334649581554e+02,-1.005015526112e-01,9.439923500671e-02,7.630616103244e-01
"                  83",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.725713954608e+01,-3.795365712009e+02,1.320305430308e+02,1.715823683246e+01,-3.794520069247e+02,1.328000141189e+02,-9.890271361495e-02,8.456427616682e-02,7.694710881499e-01
"                  84",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.716675685233e+01,-3.797524960523e+02,1.314128510980e+02,1.707370068689e+01,-3.796528889949e+02,1.321810137181e+02,-9.305616544300e-02,9.960705737639e-02,7.681626201571e-01
"                  85",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.711481455820e+01,-3.801865797946e+02,1.308713203208e+02,1.701697960769e+01,-3.801004721742e+02,1.316348163542e+02,-9.783495050970e-02,8.610762040786e-02,7.634960334509e-01
"                  86",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.704793950938e+01,-3.806712067487e+02,1.303586051459e+02,1.694794045598e+01,-3.805858486580e+02,1.311217620245e+02,-9.999905340739e-02,8.535809063437e-02,7.631568785965e-01
"                  87",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.690747882076e+01,-3.809682234934e+02,1.297922533726e+02,1.680892223273e+01,-3.808809948746e+02,1.305495240721e+02,-9.855658802781e-02,8.722861876890e-02,7.572706995719e-01
"                  88",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.672841490284e+01,-3.809762795451e+02,1.291799979181e+02,1.663434640437e+01,-3.808957229177e+02,1.299338278658e+02,-9.406849846317e-02,8.055662742945e-02,7.538299476654e-01
"                  89",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.660033980121e+01,-3.807751413769e+02,1.285647342017e+02,1.649635132350e+01,-3.806984409601e+02,1.293122196448e+02,-1.039884777109e-01,7.670041682843e-02,7.474854431715e-01
"                  90",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.656428460663e+01,-3.804437647854e+02,1.279974905428e+02,1.645595505851e+01,-3.803744580075e+02,1.287469804965e+02,-1.083295481123e-01,6.930677794065e-02,7.494899536942e-01
"                  91",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.660517578059e+01,-3.799166972102e+02,1.274606821443e+02,1.649793143340e+01,-3.798385814107e+02,1.282165180039e+02,-1.072443471853e-01,7.811579947350e-02,7.558358596245e-01
"                  92",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.667295014598e+01,-3.790067075311e+02,1.268277603286e+02,1.656434771078e+01,-3.789138072972e+02,1.275967804534e+02,-1.086024352030e-01,9.290023398633e-02,7.690201248264e-01
"                  93",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.670824091475e+01,-3.777552302298e+02,1.261246576547e+02,1.660194284210e+01,-3.776752657164e+02,1.268793355948e+02,-1.062980726499e-01,7.996451336530e-02,7.546779401073e-01
"                  94",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.665524040556e+01,-3.762385597412e+02,1.254206583887e+02,1.655163492032e+01,-3.761627261701e+02,1.261793173113e+02,-1.036054852461e-01,7.583357112705e-02,7.586589226071e-01
"                  95",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.652240890343e+01,-3.746235837365e+02,1.248244248169e+02,1.641198209190e+01,-3.745501116039e+02,1.255897600947e+02,-1.104268115283e-01,7.347213261412e-02,7.653352778434e-01
"                  96",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.630534116616e+01,-3.730008158666e+02,1.243397870054e+02,1.620044523343e+01,-3.729111547136e+02,1.251091428592e+02,-1.048959327270e-01,8.966115298893e-02,7.693558537259e-01
"                  97",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.602744638707e+01,-3.714558638701e+02,1.239785174468e+02,1.592726400244e+01,-3.713523186344e+02,1.247676724591e+02,-1.001823846257e-01,1.035452356928e-01,7.891550122672e-01
"                  98",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.572773800866e+01,-3.699667775356e+02,1.237555429964e+02,1.562685048756e+01,-3.698726033785e+02,1.245396558571e+02,-1.008875210975e-01,9.417415707086e-02,7.841128606618e-01
"                  99",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.545348577774e+01,-3.687256532845e+02,1.236223921396e+02,1.535345436939e+01,-3.686387338882e+02,1.244138018036e+02,-1.000314083529e-01,8.691939633313e-02,7.914096640403e-01
"                 100",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.521420313929e+01,-3.676859546776e+02,1.234627909899e+02,1.511650583700e+01,-3.675906670257e+02,1.242562535260e+02,-9.769730228689e-02,9.528765190974e-02,7.934625360847e-01
"                 101",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.505696587638e+01,-3.665276652009e+02,1.231862938053e+02,1.495704990461e+01,-3.664390890396e+02,1.239939849529e+02,-9.991597176957e-02,8.857616128638e-02,8.076911476271e-01
"                 102",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.492682388413e+01,-3.650538516304e+02,1.228805040444e+02,1.482715128012e+01,-3.649463105670e+02,1.236967003480e+02,-9.967260401672e-02,1.075410633463e-01,8.161963035784e-01
"                 103",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.473133262926e+01,-3.634083002544e+02,1.226645361982e+02,1.463133607765e+01,-3.632974042517e+02,1.234848103770e+02,-9.999655161059e-02,1.108960027333e-01,8.202741788774e-01
"                 104",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.435052400726e+01,-3.619299754484e+02,1.226339334977e+02,1.425431095930e+01,-3.618203648628e+02,1.234743720121e+02,-9.621304795602e-02,1.096105855942e-01,8.404385144443e-01
"                 105",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.375310920382e+01,-3.606531953900e+02,1.227300223283e+02,1.365423704857e+01,-3.605456782967e+02,1.235816542111e+02,-9.887215525083e-02,1.075170932676e-01,8.516318828332e-01
"                 106",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.309158065196e+01,-3.594070036759e+02,1.228265702829e+02,1.300119519152e+01,-3.592940404601e+02,1.236910310122e+02,-9.038546044260e-02,1.129632158179e-01,8.644607293373e-01
