Time (s),POROUS_FORCE_X,POROUS_FORCE_Y,POROUS_FORCE_Z,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  14",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.295027666258e+00,-2.727631264433e+03,1.160164773795e+03,-7.178655953367e+00,-2.726669667822e+03,1.164773020884e+03,1.163717128903e-01,9.615966112782e-01,4.608247088445e+00
"                  15",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.114392020471e+01,-2.691822114581e+03,1.120056032955e+03,-1.104357257749e+01,-2.690809885730e+03,1.124680168803e+03,1.003476272272e-01,1.012228850864e+00,4.624135848914e+00
"                  16",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.197640036446e+01,-2.604802068019e+03,1.056018187062e+03,-1.195796599628e+01,-2.603761290908e+03,1.060444630902e+03,1.843436818308e-02,1.040777110905e+00,4.426443839996e+00
"                  17",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.983267829751e+00,-2.550577470371e+03,1.019826722976e+03,-8.998654536836e+00,-2.549687646678e+03,1.024067499080e+03,-1.538670708502e-02,8.898236929594e-01,4.240776104171e+00
"                  18",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.662208393048e+00,-2.555276900874e+03,1.022880466544e+03,-4.624269889877e+00,-2.554428432129e+03,1.027051123596e+03,3.793850317079e-02,8.484687451539e-01,4.170657051893e+00
"                  19",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.342612635497e+00,-2.589296336242e+03,1.041919311491e+03,-1.327527110583e+00,-2.588406667892e+03,1.046094607002e+03,1.508552491385e-02,8.896683492236e-01,4.175295511342e+00
"                  20",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.732926961115e-01,-2.611301632239e+03,1.051216488013e+03,7.445751302940e-01,-2.610414236128e+03,1.055316635581e+03,-2.871756581744e-02,8.873961105962e-01,4.100147567138e+00
"                  21",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.450352675064e+00,-2.601669401492e+03,1.042112993974e+03,2.424080520402e+00,-2.600813391756e+03,1.046190687244e+03,-2.627215466252e-02,8.560097366814e-01,4.077693269615e+00
"                  22",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.384886109337e+00,-2.575570179188e+03,1.025448005541e+03,5.306450842264e+00,-2.574688035750e+03,1.029491940860e+03,-7.843526707303e-02,8.821434381486e-01,4.043935319030e+00
"                  23",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.011556691995e+01,-2.558464853188e+03,1.015351940262e+03,9.997776101800e+00,-2.557601065733e+03,1.019345861312e+03,-1.177908181473e-01,8.637874557646e-01,3.993921049848e+00
"                  24",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.578502901201e+01,-2.562513595671e+03,1.016074270605e+03,1.559846124633e+01,-2.561715936607e+03,1.020002621762e+03,-1.865677656802e-01,7.976590640298e-01,3.928351156893e+00
"                  25",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.253159282537e+01,-2.582891939578e+03,1.022036135267e+03,2.232030652565e+01,-2.582165333088e+03,1.025830708242e+03,-2.112862997210e-01,7.266064899936e-01,3.794572974854e+00
"                  26",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.949272985397e+01,-2.606480437117e+03,1.025584172176e+03,2.924715678657e+01,-2.605758277531e+03,1.029345447914e+03,-2.455730674023e-01,7.221595858610e-01,3.761275737345e+00
"                  27",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.579779341586e+01,-2.619828384546e+03,1.022047863608e+03,3.553539118766e+01,-2.619135829363e+03,1.025682510740e+03,-2.624022282041e-01,6.925551832242e-01,3.634647132277e+00
"                  28",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.124615046400e+01,-2.622904853973e+03,1.013648991898e+03,4.099877567485e+01,-2.622225727940e+03,1.017212630755e+03,-2.473747891553e-01,6.791260327470e-01,3.563638857374e+00
"                  29",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.643139688796e+01,-2.622627913967e+03,1.004310623361e+03,4.618300763971e+01,-2.621971772140e+03,1.007813207665e+03,-2.483892482491e-01,6.561418267634e-01,3.502584304175e+00
"                  30",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.233364379168e+01,-2.626809365058e+03,9.968586935271e+02,5.206936445325e+01,-2.626139216859e+03,1.000348246752e+03,-2.642793384324e-01,6.701481996275e-01,3.489553224543e+00
"                  31",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.887793956908e+01,-2.637448914057e+03,9.913287113551e+02,5.859261302040e+01,-2.636811549233e+03,9.947493730168e+02,-2.853265486762e-01,6.373648239494e-01,3.420661661662e+00
"                  32",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.430656305149e+01,-2.651712240530e+03,9.860021435903e+02,6.400907257690e+01,-2.651091763704e+03,9.894527589525e+02,-2.974904745951e-01,6.204768266185e-01,3.450615362237e+00
"                  33",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.753396693000e+01,-2.665551787276e+03,9.797316791637e+02,6.720752196610e+01,-2.665013029849e+03,9.830669295270e+02,-3.264449639029e-01,5.387574267959e-01,3.335250363356e+00
"                  34",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.865470063451e+01,-2.675539706235e+03,9.728724208480e+02,6.830965253977e+01,-2.674995402775e+03,9.761280821258e+02,-3.450480947362e-01,5.443034595838e-01,3.255661277746e+00
"                  35",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.798133440989e+01,-2.679274868405e+03,9.653430037465e+02,6.761897393500e+01,-2.678736115891e+03,9.685879376992e+02,-3.623604748865e-01,5.387525148235e-01,3.244933952618e+00
"                  36",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.601030039852e+01,-2.679071568358e+03,9.586417463321e+02,6.564939267514e+01,-2.678489260614e+03,9.618715167559e+02,-3.609077233804e-01,5.823077443603e-01,3.229770423800e+00
"                  37",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.287408778825e+01,-2.680264367783e+03,9.558018677024e+02,6.248981498184e+01,-2.679691116385e+03,9.589737938478e+02,-3.842728064108e-01,5.732513983064e-01,3.171926145441e+00
"                  38",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.867199541912e+01,-2.684793283498e+03,9.579549890675e+02,5.828045233527e+01,-2.684262279813e+03,9.610440502407e+02,-3.915430838549e-01,5.310036849503e-01,3.089061173192e+00
"                  39",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.289607269339e+01,-2.690625162616e+03,9.635522387676e+02,5.249047945501e+01,-2.690053508151e+03,9.666124608858e+02,-4.055932383768e-01,5.716544647960e-01,3.060222118168e+00
"                  40",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.613205592572e+01,-2.692988463870e+03,9.696105071369e+02,4.571239590676e+01,-2.692417857252e+03,9.727050833625e+02,-4.196600189581e-01,5.706066187403e-01,3.094576225695e+00
"                  41",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.925581771189e+01,-2.692937930370e+03,9.758233081728e+02,3.886579636901e+01,-2.692397201046e+03,9.788729982892e+02,-3.900213428820e-01,5.407293235111e-01,3.049690116365e+00
"                  42",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.222862862289e+01,-2.692448511429e+03,9.831399668976e+02,3.183870133401e+01,-2.691931237968e+03,9.861445865990e+02,-3.899272888794e-01,5.172734609126e-01,3.004619701397e+00
"                  43",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.518450217353e+01,-2.692915263413e+03,9.913176332682e+02,2.480366484172e+01,-2.692397266721e+03,9.943432455871e+02,-3.808373318148e-01,5.179966911548e-01,3.025612318927e+00
"                  44",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.757594822173e+01,-2.687773686437e+03,9.971192373850e+02,1.717293744847e+01,-2.687246605056e+03,1.000153412680e+03,-4.030107732646e-01,5.270813809868e-01,3.034175295244e+00
"                  45",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000078922137e+01,-2.675381630979e+03,9.992938217247e+02,9.614589578445e+00,-2.674851311993e+03,1.002267072265e+03,-3.861996429245e-01,5.303189855814e-01,2.973250540695e+00
"                  46",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.292522514882e+00,-2.658761166768e+03,9.991071221510e+02,2.906717136791e+00,-2.658256814271e+03,1.002030257883e+03,-3.858053780911e-01,5.043524961519e-01,2.923135731951e+00
"                  47",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.976180971193e+00,-2.640470194908e+03,9.980054530260e+02,-3.366220178004e+00,-2.639971761866e+03,1.000925124001e+03,-3.900392068117e-01,4.984330415382e-01,2.919670975225e+00
"                  48",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.071358645736e+00,-2.620905112273e+03,9.966048093867e+02,-9.445036648027e+00,-2.620363986715e+03,9.996097920936e+02,-3.736780022910e-01,5.411255577107e-01,3.004982706829e+00
"                  49",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.437376459148e+01,-2.601128372544e+03,9.947516070085e+02,-1.478240989597e+01,-2.600622048951e+03,9.977151946934e+02,-4.086453044887e-01,5.063235926090e-01,2.963587684942e+00
"                  50",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.789432395608e+01,-2.580909177006e+03,9.913258168947e+02,-1.830091839004e+01,-2.580394615360e+03,9.942199400950e+02,-4.065944339620e-01,5.145616458082e-01,2.894123200326e+00
"                  51",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.894899798566e+01,-2.560345749323e+03,9.860020935006e+02,-1.936924302794e+01,-2.559857233621e+03,9.889091194025e+02,-4.202450422838e-01,4.885157025281e-01,2.907025901925e+00
"                  52",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.812271167168e+01,-2.539379364041e+03,9.791447161055e+02,-1.854209961561e+01,-2.538917498305e+03,9.820433996050e+02,-4.193879439300e-01,4.618657361670e-01,2.898683499564e+00
"                  53",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.588159482684e+01,-2.519634922528e+03,9.716814117195e+02,-1.626648176923e+01,-2.519152556122e+03,9.745664253597e+02,-3.848869423949e-01,4.823664057841e-01,2.885013640261e+00
"                  54",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.247567972458e+01,-2.502576663799e+03,9.641871687580e+02,-1.288699795109e+01,-2.502126315650e+03,9.670102167555e+02,-4.113182265097e-01,4.503481483963e-01,2.823047997548e+00
"                  55",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.156242725114e+00,-2.488184519771e+03,9.570202314722e+02,-8.556050700227e+00,-2.487718104247e+03,9.598569149932e+02,-3.998079751137e-01,4.664155243096e-01,2.836683521026e+00
"                  56",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.137365780831e+00,-2.475664156468e+03,9.495370916704e+02,-3.533557380900e+00,-2.475216461994e+03,9.523274162224e+02,-3.961916000699e-01,4.476944748817e-01,2.790324552046e+00
"                  57",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.305860852471e+00,-2.465011360600e+03,9.418212051722e+02,1.893013755031e+00,-2.464564349009e+03,9.446449689062e+02,-4.128470974399e-01,4.470115903936e-01,2.823763733996e+00
"                  58",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.645586126635e+00,-2.457350289732e+03,9.338994333483e+02,7.234857341741e+00,-2.456905687204e+03,9.367687634690e+02,-4.107287848939e-01,4.446025276324e-01,2.869330120758e+00
"                  59",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.306862001457e+01,-2.452688460179e+03,9.261316842518e+02,1.263640815174e+01,-2.452238141838e+03,9.289427040660e+02,-4.322118628256e-01,4.503183412399e-01,2.811019814124e+00
"                  60",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.924914907322e+01,-2.452698768809e+03,9.197761040808e+02,1.883892324805e+01,-2.452287592451e+03,9.225472192519e+02,-4.102258251715e-01,4.111763581288e-01,2.771115171053e+00
"                  61",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.570813315043e+01,-2.456939620592e+03,9.152358370324e+02,2.528991882832e+01,-2.456472622023e+03,9.180277261889e+02,-4.182143221147e-01,4.669985692509e-01,2.791889156446e+00
"                  62",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.137404230726e+01,-2.466046129461e+03,9.136170280524e+02,3.094289306203e+01,-2.465602224973e+03,9.163966397571e+02,-4.311492452285e-01,4.439044882215e-01,2.779611704728e+00
"                  63",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.606079776282e+01,-2.481411145772e+03,9.150876534413e+02,3.562519834747e+01,-2.480978054166e+03,9.178327483333e+02,-4.355994153492e-01,4.330916059814e-01,2.745094892032e+00
"                  64",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.009721538058e+01,-2.502335539791e+03,9.191414344879e+02,3.962857103417e+01,-2.501995804738e+03,9.219078289366e+02,-4.686443464170e-01,3.397350527071e-01,2.766394448703e+00
"                  65",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.394428987301e+01,-2.526279870912e+03,9.250008635255e+02,4.348507668504e+01,-2.525903294839e+03,9.277605784581e+02,-4.592131879725e-01,3.765760734181e-01,2.759714932615e+00
"                  66",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.778212291890e+01,-2.551424457322e+03,9.323132569123e+02,4.733269663277e+01,-2.551029137325e+03,9.350791709799e+02,-4.494262861263e-01,3.953199967087e-01,2.765914067616e+00
"                  67",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.136407482723e+01,-2.576213174675e+03,9.406189429813e+02,5.089828834967e+01,-2.575849042398e+03,9.433444009145e+02,-4.657864775569e-01,3.641322776939e-01,2.725457933256e+00
"                  68",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.492952491811e+01,-2.599894735524e+03,9.489495866032e+02,5.451783243850e+01,-2.599552316168e+03,9.516722876539e+02,-4.116924796056e-01,3.424193565011e-01,2.722701050721e+00
"                  69",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.899015886621e+01,-2.623493580379e+03,9.569458583533e+02,5.858925152912e+01,-2.623212095765e+03,9.596564745980e+02,-4.009073370931e-01,2.814846141492e-01,2.710616244632e+00
"                  70",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.393873845804e+01,-2.647993631640e+03,9.650684859703e+02,6.350548930804e+01,-2.647705733504e+03,9.677530096286e+02,-4.332491500049e-01,2.878981356288e-01,2.684523658231e+00
"                  71",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.006098945113e+01,-2.671890756699e+03,9.730229291937e+02,6.964855751054e+01,-2.671620658707e+03,9.757242464128e+02,-4.124319405838e-01,2.700979922853e-01,2.701317219053e+00
"                  72",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.688967031381e+01,-2.693220918748e+03,9.799330343781e+02,7.648714036366e+01,-2.692964765745e+03,9.826673162133e+02,-4.025299501502e-01,2.561530024898e-01,2.734281835177e+00
"                  73",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.419799411247e+01,-2.711994486352e+03,9.856365468886e+02,8.383682601859e+01,-2.711755754390e+03,9.883594728610e+02,-3.611680938821e-01,2.387319619735e-01,2.722925972395e+00
"                  74",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.155940268085e+01,-2.727875228652e+03,9.898255113334e+02,9.122472179884e+01,-2.727629311202e+03,9.925986686149e+02,-3.346808820106e-01,2.459174491661e-01,2.773157281508e+00
"                  75",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.898010724697e+01,-2.739892955807e+03,9.922184470548e+02,9.865431738410e+01,-2.739693557340e+03,9.949681521724e+02,-3.257898628618e-01,1.993984665363e-01,2.749705117690e+00
"                  76",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.062210668020e+02,-2.747912893723e+03,9.925928148585e+02,1.058845165547e+02,-2.747757869035e+03,9.953443582906e+02,-3.365502473061e-01,1.550246876067e-01,2.751543432119e+00
"                  77",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.123612325592e+02,-2.750982584641e+03,9.902385953582e+02,1.120521294585e+02,-2.750844249522e+03,9.930164192153e+02,-3.091031006875e-01,1.383351188547e-01,2.777823857111e+00
"                  78",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.168922857448e+02,-2.749139723315e+03,9.852265497580e+02,1.165663921912e+02,-2.749022859130e+03,9.880165226212e+02,-3.258935536090e-01,1.168641847614e-01,2.789972863139e+00
"                  79",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.197081370622e+02,-2.743512176419e+03,9.782783202332e+02,1.194009328041e+02,-2.743506676076e+03,9.809859818406e+02,-3.072042581052e-01,5.500342973333e-03,2.707661607365e+00
"                  80",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.213879003653e+02,-2.736184811126e+03,9.702914488507e+02,1.210656555671e+02,-2.736158234430e+03,9.730813989848e+02,-3.222447982513e-01,2.657669529448e-02,2.789950134040e+00
"                  81",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.224309480161e+02,-2.729253796464e+03,9.620796810452e+02,1.221014534556e+02,-2.729190824247e+03,9.649502902152e+02,-3.294945604680e-01,6.297221771848e-02,2.870609169941e+00
"                  82",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.229847611207e+02,-2.724053648348e+03,9.543526099479e+02,1.226456222685e+02,-2.724014320290e+03,9.572089969707e+02,-3.391388521796e-01,3.932805723555e-02,2.856387022795e+00
"                  83",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.230725522785e+02,-2.721624291035e+03,9.475779453645e+02,1.227242699497e+02,-2.721640191164e+03,9.504482986764e+02,-3.482823288171e-01,-1.590012899234e-02,2.870353311907e+00
"                  84",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.227079718566e+02,-2.722601051454e+03,9.422287885875e+02,1.223607608906e+02,-2.722621443451e+03,9.450833662660e+02,-3.472109659991e-01,-2.039199687716e-02,2.854577678481e+00
"                  85",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.217253430631e+02,-2.725274205335e+03,9.379585114459e+02,1.213796155884e+02,-2.725259254556e+03,9.408957451673e+02,-3.457274746758e-01,1.495077862226e-02,2.937233721426e+00
"                  86",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.206734322709e+02,-2.729193500888e+03,9.342544552138e+02,1.203077804254e+02,-2.729197693044e+03,9.371825139485e+02,-3.656518455219e-01,-4.192156661682e-03,2.928058734605e+00
"                  87",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.201322160652e+02,-2.731869165821e+03,9.304645495169e+02,1.197644404226e+02,-2.731872170192e+03,9.334107391238e+02,-3.677756426307e-01,-3.004370829573e-03,2.946189606911e+00
"                  88",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.201190476948e+02,-2.732514912897e+03,9.263735948552e+02,1.197418501401e+02,-2.732547627278e+03,9.293463917737e+02,-3.771975546743e-01,-3.271438043192e-02,2.972796918476e+00
"                  89",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.204398084988e+02,-2.731799497410e+03,9.223173189344e+02,1.200758809730e+02,-2.731818717794e+03,9.253226115087e+02,-3.639275258177e-01,-1.922038357905e-02,3.005292574315e+00
"                  90",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.207651383770e+02,-2.729730683946e+03,9.185261342139e+02,1.203849514447e+02,-2.729760854483e+03,9.215986518083e+02,-3.801869323140e-01,-3.017053712389e-02,3.072517594416e+00
"                  91",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.212010650680e+02,-2.727211697086e+03,9.154812942929e+02,1.208226211148e+02,-2.727250018696e+03,9.185718901641e+02,-3.784439532473e-01,-3.832161003097e-02,3.090595871246e+00
"                  92",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.216028738840e+02,-2.724247738817e+03,9.130033051665e+02,1.212157891613e+02,-2.724316717596e+03,9.161341762846e+02,-3.870847227237e-01,-6.897877913759e-02,3.130871118104e+00
"                  93",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.219890994029e+02,-2.720458302377e+03,9.103833411292e+02,1.215994272176e+02,-2.720524950994e+03,9.135625039956e+02,-3.896721853074e-01,-6.664861761211e-02,3.179162866324e+00
"                  94",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.224716852781e+02,-2.715079618536e+03,9.069105398626e+02,1.220689572868e+02,-2.715133180175e+03,9.101497087951e+02,-4.027279913053e-01,-5.356163860796e-02,3.239168932521e+00
"                  95",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.227007947262e+02,-2.707582283028e+03,9.029989953390e+02,1.222988701751e+02,-2.707645462774e+03,9.063071552656e+02,-4.019245511714e-01,-6.317974606987e-02,3.308159926573e+00
"                  96",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.222292214749e+02,-2.698216036546e+03,8.993614979880e+02,1.218266167615e+02,-2.698287994187e+03,9.027006986150e+02,-4.026047133260e-01,-7.195764086261e-02,3.339200627022e+00
"                  97",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.216123975019e+02,-2.688964145341e+03,8.963986974276e+02,1.212186993149e+02,-2.689023718144e+03,8.998004381084e+02,-3.936981870186e-01,-5.957280310895e-02,3.401740680809e+00
"                  98",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.212110980825e+02,-2.681063043368e+03,8.939556091151e+02,1.208047614878e+02,-2.681115845372e+03,8.973906223469e+02,-4.063365947006e-01,-5.280200393073e-02,3.435013231767e+00
"                  99",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.208618993932e+02,-2.674796171770e+03,8.923448575054e+02,1.204486066802e+02,-2.674832891289e+03,8.958658029339e+02,-4.132927130202e-01,-3.671951911349e-02,3.520945428504e+00
"                 100",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.198768427522e+02,-2.670997057413e+03,8.919247993517e+02,1.194471082841e+02,-2.670983515873e+03,8.955390012868e+02,-4.297344680433e-01,1.354154044732e-02,3.614201935029e+00
"                 101",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.178534082792e+02,-2.667501959821e+03,8.917932956458e+02,1.174257146222e+02,-2.667492357488e+03,8.954679581138e+02,-4.276936569816e-01,9.602333012313e-03,3.674662468054e+00
"                 102",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.145727865500e+02,-2.661948045239e+03,8.912514825423e+02,1.141351888307e+02,-2.661963787291e+03,8.949925185533e+02,-4.375977192994e-01,-1.574205135384e-02,3.741036011057e+00
"                 103",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.110838019602e+02,-2.653988783909e+03,8.908423553082e+02,1.106336605983e+02,-2.653980076686e+03,8.946621734659e+02,-4.501413619005e-01,8.707222199818e-03,3.819818157664e+00
"                 104",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.070999279606e+02,-2.643333061168e+03,8.908189583680e+02,1.066539346326e+02,-2.643284254100e+03,8.947523676787e+02,-4.459933279963e-01,4.880706764670e-02,3.933409310732e+00
"                 105",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.029405877217e+02,-2.633867230358e+03,8.924450123861e+02,1.025071427311e+02,-2.633816339474e+03,8.964333791960e+02,-4.334449906035e-01,5.089088453524e-02,3.988366809918e+00
"                 106",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.959468928804e+01,-2.626901920226e+03,8.952560333577e+02,9.915353782151e+01,-2.626832236508e+03,8.993434483190e+02,-4.411514665216e-01,6.968371787620e-02,4.087414961282e+00
