Time (s),POROUS_FORCE_X,POROUS_FORCE_Y,POROUS_FORCE_Z,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  18",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.570238798672e+00,-4.000630323645e+03,1.601417450940e+03,-6.597779573883e+00,-3.999509478580e+03,1.606770607671e+03,-2.754077521084e-02,1.120845064860e+00,5.353156731563e+00
"                  19",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.281853426829e+00,-4.054557166328e+03,1.631434733352e+03,-1.336828066878e+00,-4.053453928061e+03,1.636596542627e+03,-5.497464004819e-02,1.103238266095e+00,5.161809275499e+00
"                  20",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.286466719444e+00,-4.089670712314e+03,1.646530988645e+03,1.178887474796e+00,-4.088640023027e+03,1.651524496090e+03,-1.075792446484e-01,1.030689287550e+00,4.993507445320e+00
"                  21",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.410021441378e+00,-4.074608220943e+03,1.632336038119e+03,3.285504870741e+00,-4.073630430871e+03,1.637309133473e+03,-1.245165706369e-01,9.777900725589e-01,4.973095353535e+00
"                  22",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.735515535657e+00,-4.033695057732e+03,1.606080856817e+03,7.626506790861e+00,-4.032727680676e+03,1.610987677543e+03,-1.090087447963e-01,9.673770554645e-01,4.906820725977e+00
"                  23",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.514752713750e+01,-4.006904277942e+03,1.589929033378e+03,1.498387742399e+01,-4.005942722451e+03,1.594789061709e+03,-1.636497135126e-01,9.615554913277e-01,4.860028331533e+00
"                  24",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.402366237838e+01,-4.013127910909e+03,1.590753293930e+03,2.379207882116e+01,-4.012207402020e+03,1.595425574662e+03,-2.315835572185e-01,9.205088888229e-01,4.672280732095e+00
"                  25",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.439942887731e+01,-4.044677908391e+03,1.599976459289e+03,3.416058107403e+01,-4.043720343879e+03,1.604757360776e+03,-2.388478032767e-01,9.575645117786e-01,4.780901486962e+00
"                  26",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.500102713794e+01,-4.081569556831e+03,1.605755956391e+03,4.474400697475e+01,-4.080659829983e+03,1.610414471058e+03,-2.570201631812e-01,9.097268476487e-01,4.658514667309e+00
"                  27",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.465236834001e+01,-4.103095535876e+03,1.600554343421e+03,5.437470287390e+01,-4.102230691079e+03,1.605111372359e+03,-2.776654661107e-01,8.648447969457e-01,4.557028937633e+00
"                  28",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.307515754517e+01,-4.108299567556e+03,1.587480722846e+03,6.275324993393e+01,-4.107467094205e+03,1.592116607441e+03,-3.219076112414e-01,8.324733510681e-01,4.635884594232e+00
"                  29",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.124190228873e+01,-4.107687105399e+03,1.572744369234e+03,7.088419506830e+01,-4.106873609481e+03,1.577199320684e+03,-3.577072204295e-01,8.134959177913e-01,4.454951449443e+00
"                  30",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.034149008498e+01,-4.113853681692e+03,1.561067579031e+03,7.994986528031e+01,-4.113086451508e+03,1.565472566981e+03,-3.916248046663e-01,7.672301841625e-01,4.404987949842e+00
"                  31",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.015143512765e+01,-4.131170602838e+03,1.553035919221e+03,8.977221576924e+01,-4.130403494889e+03,1.557353468473e+03,-3.792193584131e-01,7.671079487620e-01,4.317549252118e+00
"                  32",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.816709328574e+01,-4.155054596909e+03,1.545659045685e+03,9.774790044602e+01,-4.154304615467e+03,1.549926935158e+03,-4.191928397232e-01,7.499814417553e-01,4.267889473484e+00
"                  33",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.032239110367e+02,-4.178430492950e+03,1.536635344872e+03,1.027952832430e+02,-4.177752624445e+03,1.540836426499e+03,-4.286277936590e-01,6.778685053923e-01,4.201081626973e+00
"                  34",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.049010600357e+02,-4.195146868676e+03,1.526243127580e+03,1.044530685034e+02,-4.194541387623e+03,1.530324695159e+03,-4.479915323563e-01,6.054810538626e-01,4.081567579778e+00
"                  35",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.036326822331e+02,-4.201194174708e+03,1.514325209312e+03,1.031890272578e+02,-4.200537263742e+03,1.518431256255e+03,-4.436549753022e-01,6.569109666629e-01,4.106046942409e+00
"                  36",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.003049172435e+02,-4.201479497107e+03,1.503980594797e+03,9.985397475545e+01,-4.200788996297e+03,1.507995556465e+03,-4.509424880502e-01,6.905008097695e-01,4.014961667931e+00
"                  37",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.516629856062e+01,-4.204620803016e+03,1.500045325991e+03,9.469319732532e+01,-4.203933965201e+03,1.504025895929e+03,-4.731012353018e-01,6.868378150973e-01,3.980569937465e+00
"                  38",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.820787932515e+01,-4.212405914467e+03,1.503894385049e+03,8.776438505457e+01,-4.211658668339e+03,1.507951387961e+03,-4.434942705869e-01,7.472461282486e-01,4.057002911902e+00
"                  39",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.874857953256e+01,-4.222409109939e+03,1.513313062168e+03,7.824621515879e+01,-4.221716504637e+03,1.517304680283e+03,-5.023643737626e-01,6.926053014824e-01,3.991618115402e+00
"                  40",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.748798738100e+01,-4.226146778414e+03,1.523225334036e+03,6.698609155260e+01,-4.225500646627e+03,1.527126320325e+03,-5.018958284006e-01,6.461317868247e-01,3.900986288848e+00
"                  41",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.588000770522e+01,-4.225838881308e+03,1.533277405921e+03,5.537093307514e+01,-4.225193363618e+03,1.537137236000e+03,-5.090746300772e-01,6.455176898851e-01,3.859830078404e+00
"                  42",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.399569495691e+01,-4.224708762022e+03,1.545052609297e+03,4.351331335567e+01,-4.224065456553e+03,1.548930800378e+03,-4.823816012328e-01,6.433054691410e-01,3.878191081836e+00
"                  43",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.257041087088e+01,-4.225630443509e+03,1.558342439799e+03,3.207100311294e+01,-4.224961607406e+03,1.562222614841e+03,-4.994077579352e-01,6.688361033797e-01,3.880175041670e+00
"                  44",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.057791302620e+01,-4.218146937927e+03,1.567770869960e+03,2.003541851485e+01,-4.217490634874e+03,1.571635785628e+03,-5.424945113501e-01,6.563030534874e-01,3.864915668829e+00
"                  45",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.262156605368e+00,-4.198164460665e+03,1.570875478912e+03,7.724926216616e+00,-4.197531755586e+03,1.574691356571e+03,-5.372303887525e-01,6.327050793070e-01,3.815877659498e+00
"                  46",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.690756470122e+00,-4.170681585228e+03,1.569873550359e+03,-3.182808008911e+00,-4.170055446192e+03,1.573717975126e+03,-4.920515387897e-01,6.261390362192e-01,3.844424766965e+00
"                  47",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.218243912060e+01,-4.140407850933e+03,1.567138683719e+03,-1.269573866666e+01,-4.139819234157e+03,1.570965182496e+03,-5.132995460558e-01,5.886167759748e-01,3.826498777163e+00
"                  48",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.083634765329e+01,-4.109509767691e+03,1.564589255728e+03,-2.133446734924e+01,-4.108921659694e+03,1.568332102462e+03,-4.981196959459e-01,5.881079964875e-01,3.742846734885e+00
"                  49",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.897139118600e+01,-4.078404619140e+03,1.561661013521e+03,-2.948076818595e+01,-4.077829396251e+03,1.565395207741e+03,-5.093769999520e-01,5.752228884394e-01,3.734194219893e+00
"                  50",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.528130880687e+01,-4.046989568974e+03,1.556752037628e+03,-3.576462977433e+01,-4.046363579223e+03,1.560527986523e+03,-4.833209674528e-01,6.259897509374e-01,3.775948895501e+00
"                  51",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.750028209343e+01,-4.014502870398e+03,1.548547902875e+03,-3.803665420606e+01,-4.013964924698e+03,1.552230625942e+03,-5.363721126332e-01,5.379457005325e-01,3.682723067191e+00
"                  52",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.639865820370e+01,-3.981338978710e+03,1.537719946682e+03,-3.689403063866e+01,-3.980816090351e+03,1.541419791384e+03,-4.953724349620e-01,5.228883589634e-01,3.699844701685e+00
"                  53",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.346439447204e+01,-3.948190956255e+03,1.525094346396e+03,-3.396639119334e+01,-3.947649777914e+03,1.528757617788e+03,-5.019967213023e-01,5.411783414136e-01,3.663271391575e+00
"                  54",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.883459753900e+01,-3.918926605267e+03,1.512501198693e+03,-2.933113921718e+01,-3.918376246375e+03,1.516142388149e+03,-4.965416781735e-01,5.503588919610e-01,3.641189455558e+00
"                  55",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.242617841401e+01,-3.894280749453e+03,1.500405831876e+03,-2.294498373631e+01,-3.893746825955e+03,1.504033019255e+03,-5.188053222979e-01,5.339234975390e-01,3.627187378204e+00
"                  56",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.369478003577e+01,-3.873873467500e+03,1.488190900575e+03,-1.423508953558e+01,-3.873354135162e+03,1.491793797002e+03,-5.403094998150e-01,5.193323386058e-01,3.602896426986e+00
"                  57",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.415996479557e+00,-3.856957579412e+03,1.475438109289e+03,-3.955656762372e+00,-3.856461899229e+03,1.479035673968e+03,-5.396602828149e-01,4.956801835341e-01,3.597564679127e+00
"                  58",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.958835410338e+00,-3.844930901307e+03,1.462643817028e+03,6.435321084779e+00,-3.844433309371e+03,1.466194560535e+03,-5.235143255593e-01,4.975919351285e-01,3.550743506525e+00
"                  59",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.731501552604e+01,-3.837444098067e+03,1.450024245698e+03,1.678474204806e+01,-3.836890696249e+03,1.453645936428e+03,-5.302734779841e-01,5.534018182057e-01,3.621690730283e+00
"                  60",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.818679009829e+01,-3.837012149332e+03,1.439624556793e+03,2.761641492725e+01,-3.836473292838e+03,1.443261829022e+03,-5.703751710351e-01,5.388564939442e-01,3.637272228910e+00
"                  61",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.961968098088e+01,-3.843535759293e+03,1.432277360221e+03,3.904857191505e+01,-3.843011363949e+03,1.435866111578e+03,-5.711090658246e-01,5.243953449038e-01,3.588751356415e+00
"                  62",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.984483638901e+01,-3.858164521518e+03,1.429714649916e+03,4.925787603267e+01,-3.857634757034e+03,1.433255723518e+03,-5.869603563388e-01,5.297644835670e-01,3.541073602080e+00
"                  63",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.835314455557e+01,-3.882592758867e+03,1.431754060314e+03,5.775778177869e+01,-3.882024392567e+03,1.435315352163e+03,-5.953627768731e-01,5.683663002912e-01,3.561291848867e+00
"                  64",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.547999071019e+01,-3.915180254907e+03,1.437552927648e+03,6.484235549305e+01,-3.914692884292e+03,1.441100567650e+03,-6.376352171384e-01,4.873706147841e-01,3.547640002420e+00
"                  65",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.173381710677e+01,-3.952384921515e+03,1.446354395825e+03,7.109249432703e+01,-3.951900451650e+03,1.449915680071e+03,-6.413227797408e-01,4.844698649943e-01,3.561284246194e+00
"                  66",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.731271483013e+01,-3.991781036411e+03,1.457953560394e+03,7.670159280181e+01,-3.991272661904e+03,1.461521424565e+03,-6.111220283191e-01,5.083745070564e-01,3.567864171145e+00
"                  67",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.212343284537e+01,-4.030196611135e+03,1.470898785499e+03,8.148274691854e+01,-4.029744890876e+03,1.474410531496e+03,-6.406859268295e-01,4.517202581070e-01,3.511745996528e+00
"                  68",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.692251244002e+01,-4.067840259921e+03,1.484498045363e+03,8.630059267457e+01,-4.067419495554e+03,1.488034412159e+03,-6.219197654524e-01,4.207643673780e-01,3.536366796583e+00
"                  69",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.264951516133e+01,-4.106077925882e+03,1.497882123519e+03,9.204695023184e+01,-4.105707987835e+03,1.501432615909e+03,-6.025649294958e-01,3.699380476292e-01,3.550492390053e+00
"                  70",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.967528746115e+01,-4.145314909400e+03,1.511279150476e+03,9.910542420609e+01,-4.145020284972e+03,1.514754359363e+03,-5.698632550582e-01,2.946244274393e-01,3.475208886371e+00
"                  71",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.081348948970e+02,-4.183606637072e+03,1.524520642285e+03,1.075741114447e+02,-4.183378777884e+03,1.528011260145e+03,-5.607834522758e-01,2.278591884751e-01,3.490617860345e+00
"                  72",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.176423802683e+02,-4.217867095279e+03,1.535963529351e+03,1.171359365869e+02,-4.217612406042e+03,1.539402015349e+03,-5.064436813362e-01,2.546892373850e-01,3.438485997718e+00
"                  73",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.280243792931e+02,-4.247234777170e+03,1.544945259379e+03,1.275204338772e+02,-4.246998097679e+03,1.548447597302e+03,-5.039454158850e-01,2.366794904678e-01,3.502337922897e+00
"                  74",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.387697497142e+02,-4.272179168324e+03,1.551581884537e+03,1.382879471400e+02,-4.271950517508e+03,1.555170249782e+03,-4.818025741870e-01,2.286508165277e-01,3.588365245552e+00
"                  75",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.492583820506e+02,-4.291667037729e+03,1.555461608752e+03,1.488250667499e+02,-4.291496652802e+03,1.559082408824e+03,-4.333153007286e-01,1.703849264876e-01,3.620800071664e+00
"                  76",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.593576295788e+02,-4.304024903925e+03,1.555851445566e+03,1.589574964713e+02,-4.303848663505e+03,1.559512721904e+03,-4.001331075665e-01,1.762404199770e-01,3.661276338139e+00
"                  77",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.686521947852e+02,-4.308580593393e+03,1.551943256001e+03,1.682576821874e+02,-4.308448298133e+03,1.555596881132e+03,-3.945125978050e-01,1.322952597463e-01,3.653625130858e+00
"                  78",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.765407895101e+02,-4.305755924500e+03,1.543925409985e+03,1.761433816974e+02,-4.305649101790e+03,1.547622856841e+03,-3.974078127526e-01,1.068227101397e-01,3.697446856609e+00
"                  79",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.824541107922e+02,-4.296630753657e+03,1.532345768118e+03,1.820454410304e+02,-4.296570282182e+03,1.536072414464e+03,-4.086697618569e-01,6.047147488076e-02,3.726646346438e+00
"                  80",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.865338652620e+02,-4.285706853936e+03,1.519409664501e+03,1.861011589496e+02,-4.285646210365e+03,1.523164598533e+03,-4.327063123679e-01,6.064357115057e-02,3.754934032643e+00
"                  81",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.894333996520e+02,-4.276101756113e+03,1.506446170632e+03,1.890032849811e+02,-4.276119751144e+03,1.510178542356e+03,-4.301146708304e-01,-1.799503106927e-02,3.732371723820e+00
"                  82",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.913144567852e+02,-4.268367016824e+03,1.493920359640e+03,1.908681244349e+02,-4.268410897368e+03,1.497677583235e+03,-4.463323503175e-01,-4.388054402782e-02,3.757223594128e+00
"                  83",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.922319244506e+02,-4.264102110829e+03,1.482754761499e+03,1.917702899706e+02,-4.264151289125e+03,1.486658708662e+03,-4.616344799755e-01,-4.917829636166e-02,3.903947163608e+00
"                  84",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.921832745178e+02,-4.264138889495e+03,1.473637228617e+03,1.917068343722e+02,-4.264203416818e+03,1.477547504140e+03,-4.764401456389e-01,-6.452732325368e-02,3.910275522675e+00
"                  85",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.916237338504e+02,-4.268548322344e+03,1.466675372899e+03,1.911459199209e+02,-4.268658360897e+03,1.470566095750e+03,-4.778139295900e-01,-1.100385525816e-01,3.890722851233e+00
"                  86",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.911013013489e+02,-4.276199109699e+03,1.461306888078e+03,1.906236391420e+02,-4.276330646419e+03,1.465205026363e+03,-4.776622069050e-01,-1.315367203688e-01,3.898138284918e+00
"                  87",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.908833122912e+02,-4.281662309419e+03,1.456285842604e+03,1.903952889785e+02,-4.281831433976e+03,1.460207755859e+03,-4.880233127003e-01,-1.691245575251e-01,3.921913255776e+00
"                  88",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.908878226679e+02,-4.282748936777e+03,1.450531360343e+03,1.903805697724e+02,-4.282939643170e+03,1.454481719526e+03,-5.072528954357e-01,-1.907063922735e-01,3.950359183189e+00
"                  89",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.911863576898e+02,-4.281360304472e+03,1.444674493473e+03,1.906789978735e+02,-4.281535522411e+03,1.448746311845e+03,-5.073598162410e-01,-1.752179389355e-01,4.071818371848e+00
"                  90",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.915038762920e+02,-4.279144171902e+03,1.439892867930e+03,1.909852698902e+02,-4.279331260417e+03,1.443986526734e+03,-5.186064017958e-01,-1.870885148084e-01,4.093658804061e+00
"                  91",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.915776961602e+02,-4.277199359963e+03,1.436679503699e+03,1.910569397642e+02,-4.277384939643e+03,1.440877981021e+03,-5.207563959842e-01,-1.855796797965e-01,4.198477322108e+00
"                  92",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.908266316980e+02,-4.274178370404e+03,1.434209483387e+03,1.902833140510e+02,-4.274379765110e+03,1.438470413760e+03,-5.433176469895e-01,-2.013947060425e-01,4.260930373496e+00
"                  93",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.900544545574e+02,-4.269211640689e+03,1.430967001908e+03,1.894946536063e+02,-4.269426844863e+03,1.435316312356e+03,-5.598009511264e-01,-2.152041738337e-01,4.349310447328e+00
"                  94",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.899531627356e+02,-4.260973994829e+03,1.425970583699e+03,1.893835895476e+02,-4.261216637695e+03,1.430379953619e+03,-5.695731880568e-01,-2.426428658707e-01,4.409369919229e+00
"                  95",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.899238821153e+02,-4.249614780267e+03,1.420050979012e+03,1.893521675823e+02,-4.249858239754e+03,1.424531682323e+03,-5.717145330584e-01,-2.434594872919e-01,4.480703310729e+00
"                  96",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.891736841974e+02,-4.237058523114e+03,1.414827961808e+03,1.885958266016e+02,-4.237278928869e+03,1.419405589544e+03,-5.778575958126e-01,-2.204057546477e-01,4.577627736652e+00
"                  97",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.880576439260e+02,-4.225651057375e+03,1.410024390562e+03,1.874621537511e+02,-4.225859806547e+03,1.414683892071e+03,-5.954901749016e-01,-2.087491719715e-01,4.659501509539e+00
"                  98",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.863536136322e+02,-4.214608214007e+03,1.405017083876e+03,1.857527228252e+02,-4.214831620011e+03,1.409749418600e+03,-6.008908069875e-01,-2.234060048589e-01,4.732334724295e+00
"                  99",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.844549741414e+02,-4.202894679073e+03,1.400660964483e+03,1.838396002625e+02,-4.203081216300e+03,1.405523873268e+03,-6.153738788747e-01,-1.865372268831e-01,4.862908785188e+00
"                 100",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.822250670827e+02,-4.192888421107e+03,1.397930962313e+03,1.815819598187e+02,-4.193052140735e+03,1.402895785025e+03,-6.431072640546e-01,-1.637196283372e-01,4.964822711870e+00
"                 101",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.792919683757e+02,-4.184152121906e+03,1.396323756641e+03,1.786322476610e+02,-4.184309805621e+03,1.401390212511e+03,-6.597207147908e-01,-1.576837151413e-01,5.066455870711e+00
"                 102",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.753872912001e+02,-4.175644609862e+03,1.395880319709e+03,1.746996200974e+02,-4.175780677354e+03,1.401069322987e+03,-6.876711027092e-01,-1.360674914655e-01,5.189003278655e+00
"                 103",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.711849710470e+02,-4.166083765410e+03,1.396608979855e+03,1.704996293898e+02,-4.166180102532e+03,1.401941270320e+03,-6.853416572605e-01,-9.633712117862e-02,5.332290465668e+00
"                 104",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.657387657079e+02,-4.152742991371e+03,1.397979668732e+03,1.650528098815e+02,-4.152797251790e+03,1.403449579527e+03,-6.859558263491e-01,-5.426041936553e-02,5.469910795726e+00
"                 105",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.601708242476e+02,-4.137889600406e+03,1.400056915597e+03,1.594941862480e+02,-4.137928071979e+03,1.405647643209e+03,-6.766379995553e-01,-3.847157313881e-02,5.590727612631e+00
"                 106",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.553952787900e+02,-4.122222532523e+03,1.402274727965e+03,1.547214715997e+02,-4.122193550753e+03,1.408076199404e+03,-6.738071902688e-01,2.898176995394e-02,5.801471439373e+00
