Time (s),POROUS_FORCE_X,POROUS_FORCE_Y,POROUS_FORCE_Z,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  25",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.381578913511e+01,-3.199453711723e+02,-1.318426291603e+02,-5.375778047523e+01,-3.197345723530e+02,-1.326553896098e+02,5.800865987881e-02,2.107988192996e-01,-8.127604495630e-01
"                  26",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.486606922188e+01,-3.224619297697e+02,-1.321971508018e+02,-5.480868524720e+01,-3.222688055538e+02,-1.329698015068e+02,5.738397467701e-02,1.931242159247e-01,-7.726507050092e-01
"                  27",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.571129958516e+01,-3.244215202219e+02,-1.312868326002e+02,-5.566025689404e+01,-3.242393058360e+02,-1.320610765753e+02,5.104269112763e-02,1.822143858822e-01,-7.742439750543e-01
"                  28",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.648502285723e+01,-3.261103632556e+02,-1.300486672014e+02,-5.642095027419e+01,-3.259649540532e+02,-1.308283555818e+02,6.407258303688e-02,1.454092024247e-01,-7.796883803556e-01
"                  29",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.731097940668e+01,-3.278168736947e+02,-1.293958202353e+02,-5.723209594354e+01,-3.276331969982e+02,-1.301778088655e+02,7.888346314199e-02,1.836766964582e-01,-7.819886301694e-01
"                  30",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.836329640463e+01,-3.296485671394e+02,-1.294926311579e+02,-5.828156282979e+01,-3.294974326944e+02,-1.302472923864e+02,8.173357483535e-02,1.511344450027e-01,-7.546612284555e-01
"                  31",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.949397037428e+01,-3.313666422469e+02,-1.297534146346e+02,-5.942324098944e+01,-3.312470850836e+02,-1.304715359129e+02,7.072938484194e-02,1.195571633493e-01,-7.181212782123e-01
"                  32",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.056742432328e+01,-3.328109459189e+02,-1.295461163903e+02,-6.050502763037e+01,-3.327075951282e+02,-1.302464011026e+02,6.239669291240e-02,1.033507907119e-01,-7.002847122711e-01
"                  33",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.151475911778e+01,-3.339249338332e+02,-1.287621667308e+02,-6.145960784821e+01,-3.338310499236e+02,-1.294567632436e+02,5.515126957065e-02,9.388390962715e-02,-6.945965128563e-01
"                  34",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.241480337653e+01,-3.348005356059e+02,-1.277397614924e+02,-6.235022496304e+01,-3.347289677246e+02,-1.284067149807e+02,6.457841349367e-02,7.156788134900e-02,-6.669534883460e-01
"                  35",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.334252067194e+01,-3.356286409262e+02,-1.269058337885e+02,-6.328651127717e+01,-3.355668634833e+02,-1.275662817834e+02,5.600939476615e-02,6.177744284946e-02,-6.604479948978e-01
"                  36",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.419987103465e+01,-3.363689718595e+02,-1.263487436904e+02,-6.414460372044e+01,-3.363090452387e+02,-1.270060147424e+02,5.526731420164e-02,5.992662084747e-02,-6.572710519615e-01
"                  37",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.501938529400e+01,-3.370705388118e+02,-1.259352942181e+02,-6.495485557351e+01,-3.370232399253e+02,-1.265878882628e+02,6.452972049040e-02,4.729888652886e-02,-6.525940447069e-01
"                  38",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.586259788317e+01,-3.377382897783e+02,-1.254770227069e+02,-6.579779564503e+01,-3.376918131840e+02,-1.261281789937e+02,6.480223813949e-02,4.647659430364e-02,-6.511562868078e-01
"                  39",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.669004354599e+01,-3.381947833017e+02,-1.248289362777e+02,-6.663014121384e+01,-3.381655915327e+02,-1.254574164209e+02,5.990233215172e-02,2.919176900005e-02,-6.284801431943e-01
"                  40",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.749186210009e+01,-3.384151026097e+02,-1.240420722976e+02,-6.742772735968e+01,-3.383672518508e+02,-1.246680009113e+02,6.413474040526e-02,4.785075886689e-02,-6.259286136955e-01
"                  41",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.826069110237e+01,-3.384596452936e+02,-1.232494358652e+02,-6.819718130781e+01,-3.384440227473e+02,-1.238612034193e+02,6.350979455964e-02,1.562254635847e-02,-6.117675541214e-01
"                  42",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.900378280024e+01,-3.385102710988e+02,-1.225688299498e+02,-6.894395329796e+01,-3.385001743362e+02,-1.231755391072e+02,5.982950228415e-02,1.009676266422e-02,-6.067091574273e-01
"                  43",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.978255646774e+01,-3.385315416033e+02,-1.219690292721e+02,-6.972081008216e+01,-3.385157985101e+02,-1.225757845171e+02,6.174638558234e-02,1.574309323401e-02,-6.067552449545e-01
"                  44",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.058527462219e+01,-3.385116913272e+02,-1.213647842606e+02,-7.052190190872e+01,-3.384995219045e+02,-1.219701951582e+02,6.337271347492e-02,1.216942265907e-02,-6.054108976068e-01
"                  45",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.143923416194e+01,-3.383541906412e+02,-1.206782751480e+02,-7.138154534974e+01,-3.383532726889e+02,-1.212777647950e+02,5.768881220073e-02,9.179522541663e-04,-5.994896470022e-01
"                  46",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.231108688053e+01,-3.379033180204e+02,-1.199237523370e+02,-7.224812007367e+01,-3.379114889557e+02,-1.205224290615e+02,6.296680685904e-02,-8.170935310502e-03,-5.986767244938e-01
"                  47",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.314327604368e+01,-3.372285825491e+02,-1.191985343404e+02,-7.307681049792e+01,-3.372362305562e+02,-1.198007334330e+02,6.646554576078e-02,-7.648007170623e-03,-6.021990926767e-01
"                  48",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.394545209410e+01,-3.364884173107e+02,-1.185548361864e+02,-7.388165970505e+01,-3.364971036701e+02,-1.191591144106e+02,6.379238904313e-02,-8.686359466172e-03,-6.042782241705e-01
"                  49",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.472430620020e+01,-3.358771025133e+02,-1.179167836541e+02,-7.466309447576e+01,-3.358953691989e+02,-1.185124734657e+02,6.121172444223e-02,-1.826668557259e-02,-5.956898115508e-01
"                  50",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.548906687045e+01,-3.351886132643e+02,-1.172313789801e+02,-7.542658584930e+01,-3.352127116978e+02,-1.178290858693e+02,6.248102115805e-02,-2.409843348138e-02,-5.977068891768e-01
"                  51",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.625485367999e+01,-3.344605486448e+02,-1.166436056400e+02,-7.618589684180e+01,-3.344865963423e+02,-1.172403447979e+02,6.895683818295e-02,-2.604769752178e-02,-5.967391578295e-01
"                  52",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.702743196102e+01,-3.337471967714e+02,-1.161368213406e+02,-7.695372290152e+01,-3.337736122021e+02,-1.167350376931e+02,7.370905949669e-02,-2.641543073814e-02,-5.982163525012e-01
"                  53",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.786354225203e+01,-3.330765463734e+02,-1.156379654720e+02,-7.779435422502e+01,-3.331002488628e+02,-1.162426424706e+02,6.918802701066e-02,-2.370248943049e-02,-6.046769985292e-01
"                  54",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.878678611148e+01,-3.323287389975e+02,-1.151127800878e+02,-7.871201806010e+01,-3.323596707648e+02,-1.157112378127e+02,7.476805138271e-02,-3.093176727660e-02,-5.984577249084e-01
"                  55",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.968859797359e+01,-3.317995185873e+02,-1.146927794995e+02,-7.961603048198e+01,-3.318369179581e+02,-1.152920370350e+02,7.256749160192e-02,-3.739937078331e-02,-5.992575355173e-01
"                  56",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.051947358548e+01,-3.314433215426e+02,-1.143181669450e+02,-8.045311176606e+01,-3.314897669330e+02,-1.149173769378e+02,6.636181942384e-02,-4.644539037575e-02,-5.992099927381e-01
"                  57",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.135094270187e+01,-3.311220120634e+02,-1.139555245950e+02,-8.127923841148e+01,-3.311682443410e+02,-1.145501328217e+02,7.170429038579e-02,-4.623227761339e-02,-5.946082267160e-01
"                  58",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.211099310941e+01,-3.308911858825e+02,-1.135884201337e+02,-8.204107208903e+01,-3.309402423674e+02,-1.141836276502e+02,6.992102037502e-02,-4.905648489842e-02,-5.952075164837e-01
"                  59",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.278201919445e+01,-3.308156629726e+02,-1.132528615908e+02,-8.271729579262e+01,-3.308712812570e+02,-1.138438496006e+02,6.472340183100e-02,-5.561828444753e-02,-5.909880098261e-01
"                  60",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.350053478245e+01,-3.306590829190e+02,-1.129098879207e+02,-8.343321919396e+01,-3.307120941759e+02,-1.135057684617e+02,6.731558849530e-02,-5.301125695545e-02,-5.958805410074e-01
"                  61",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.417619465776e+01,-3.302285377671e+02,-1.125084505463e+02,-8.411314957501e+01,-3.302855116401e+02,-1.131031938014e+02,6.304508274359e-02,-5.697387292388e-02,-5.947432550434e-01
"                  62",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.473413386824e+01,-3.295417556833e+02,-1.120692018014e+02,-8.467049346375e+01,-3.295919635923e+02,-1.126693442446e+02,6.364040448433e-02,-5.020790906228e-02,-6.001424432476e-01
"                  63",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.516817575870e+01,-3.287033461066e+02,-1.116830108740e+02,-8.510452166180e+01,-3.287629883974e+02,-1.122813834472e+02,6.365409690821e-02,-5.964229077409e-02,-5.983725731558e-01
"                  64",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.548479004406e+01,-3.277047722514e+02,-1.112994162964e+02,-8.542482229026e+01,-3.277622326472e+02,-1.119018591627e+02,5.996775379764e-02,-5.746039585231e-02,-6.024428662955e-01
"                  65",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.572944132388e+01,-3.266584783549e+02,-1.109499852665e+02,-8.566797669827e+01,-3.267193984882e+02,-1.115584848404e+02,6.146462561447e-02,-6.092013324564e-02,-6.084995739263e-01
"                  66",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.598243817919e+01,-3.256017362630e+02,-1.106773382612e+02,-8.592321121401e+01,-3.256669201006e+02,-1.112886653123e+02,5.922696518085e-02,-6.518383752394e-02,-6.113270510699e-01
"                  67",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.617914750866e+01,-3.243605582055e+02,-1.104021603118e+02,-8.611723734407e+01,-3.244274457662e+02,-1.110155702144e+02,6.191016459397e-02,-6.688756069400e-02,-6.134099026530e-01
"                  68",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.623530190985e+01,-3.228621962840e+02,-1.101080187971e+02,-8.617415621009e+01,-3.229279153348e+02,-1.107257263447e+02,6.114569975997e-02,-6.571905075273e-02,-6.177075476318e-01
"                  69",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.613655903910e+01,-3.211402311718e+02,-1.097906542936e+02,-8.607689268677e+01,-3.212058673515e+02,-1.104127737459e+02,5.966635233403e-02,-6.563617975214e-02,-6.221194522965e-01
"                  70",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.610390951148e+01,-3.189715956799e+02,-1.094039088595e+02,-8.604372254949e+01,-3.190324754937e+02,-1.100346653283e+02,6.018696199021e-02,-6.087981374907e-02,-6.307564688150e-01
"                  71",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.587135325362e+01,-3.164342044021e+02,-1.089582427339e+02,-8.581338911786e+01,-3.164966976103e+02,-1.095923120749e+02,5.796413576181e-02,-6.249320821177e-02,-6.340693409668e-01
"                  72",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.539436109218e+01,-3.138191909679e+02,-1.085065489585e+02,-8.533273135712e+01,-3.138615954640e+02,-1.091522739656e+02,6.162973506306e-02,-4.240449613902e-02,-6.457250071211e-01
"                  73",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.462875741357e+01,-3.114394978612e+02,-1.080379541927e+02,-8.457228897799e+01,-3.114880694032e+02,-1.086839851747e+02,5.646843558178e-02,-4.857154197142e-02,-6.460309819930e-01
"                  74",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.382139197713e+01,-3.094275532827e+02,-1.075113329503e+02,-8.375595329775e+01,-3.094808447107e+02,-1.081638022370e+02,6.543867938159e-02,-5.329142794227e-02,-6.524692866916e-01
"                  75",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.307550239726e+01,-3.077498509899e+02,-1.069472714422e+02,-8.301193792894e+01,-3.077906991938e+02,-1.076042359912e+02,6.356446832232e-02,-4.084820390707e-02,-6.569645490639e-01
"                  76",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.228903630887e+01,-3.061402481428e+02,-1.062818420339e+02,-8.222385868276e+01,-3.061878309790e+02,-1.069450672281e+02,6.517762610454e-02,-4.758283623289e-02,-6.632251941232e-01
"                  77",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.144444339538e+01,-3.045995695537e+02,-1.055658449220e+02,-8.137853420953e+01,-3.046423640937e+02,-1.062340782164e+02,6.590918584969e-02,-4.279454000626e-02,-6.682332943744e-01
"                  78",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.045873671654e+01,-3.033042176495e+02,-1.048985922652e+02,-8.039569222888e+01,-3.033458574208e+02,-1.055745522971e+02,6.304448765610e-02,-4.163977125019e-02,-6.759600319228e-01
"                  79",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.930768683879e+01,-3.025208010880e+02,-1.043649771941e+02,-7.924347889036e+01,-3.025560315494e+02,-1.050496384289e+02,6.420794843924e-02,-3.523046145546e-02,-6.846612348184e-01
"                  80",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.807696271750e+01,-3.022908207709e+02,-1.039720356349e+02,-7.801034453094e+01,-3.023212859422e+02,-1.046634183168e+02,6.661818655286e-02,-3.046517127109e-02,-6.913826819763e-01
"                  81",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.687844801609e+01,-3.026485382798e+02,-1.038251726454e+02,-7.681693235070e+01,-3.026714314264e+02,-1.045157365764e+02,6.151566538520e-02,-2.289314659307e-02,-6.905639310064e-01
"                  82",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.574208580928e+01,-3.032967965298e+02,-1.038399637341e+02,-7.567349310562e+01,-3.033069424474e+02,-1.045454449983e+02,6.859270365511e-02,-1.014591756734e-02,-7.054812641549e-01
"                  83",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.464076798953e+01,-3.039134905629e+02,-1.038256852839e+02,-7.457178478784e+01,-3.039179926530e+02,-1.045331029038e+02,6.898320169295e-02,-4.502090085936e-03,-7.074176199076e-01
"                  84",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.354162247582e+01,-3.045089029731e+02,-1.037555091185e+02,-7.347540655850e+01,-3.045222436247e+02,-1.044652495020e+02,6.621591731714e-02,-1.334065162238e-02,-7.097403834942e-01
"                  85",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.244650404561e+01,-3.050363661619e+02,-1.035484107466e+02,-7.237677846240e+01,-3.050554504657e+02,-1.042551904131e+02,6.972558320663e-02,-1.908430382887e-02,-7.067796665137e-01
"                  86",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.134407544134e+01,-3.055973774953e+02,-1.032129073689e+02,-7.127769405744e+01,-3.056177565731e+02,-1.039259591861e+02,6.638138390979e-02,-2.037907781832e-02,-7.130518172277e-01
"                  87",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.017307382750e+01,-3.058856263622e+02,-1.026947249875e+02,-7.010221542343e+01,-3.059067640242e+02,-1.034110076750e+02,7.085840406761e-02,-2.113766206035e-02,-7.162826874158e-01
"                  88",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.919143541756e+01,-3.056872555122e+02,-1.019441366353e+02,-6.912730854214e+01,-3.057082596777e+02,-1.026629467923e+02,6.412687541140e-02,-2.100416552816e-02,-7.188101569710e-01
"                  89",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.845901410736e+01,-3.052224438008e+02,-1.010109141893e+02,-6.839210642280e+01,-3.052431531180e+02,-1.017335957104e+02,6.690768456673e-02,-2.070931721941e-02,-7.226815211084e-01
"                  90",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.806377449344e+01,-3.047771144005e+02,-1.000211646458e+02,-6.800026206309e+01,-3.047918880612e+02,-1.007538388501e+02,6.351243035385e-02,-1.477366064746e-02,-7.326742042594e-01
"                  91",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.781228021444e+01,-3.042420833627e+02,-9.895168776480e+01,-6.774205334365e+01,-3.042544256265e+02,-9.968778204739e+01,7.022687078719e-02,-1.234226375346e-02,-7.360942825887e-01
"                  92",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.765126485093e+01,-3.037008174775e+02,-9.780765487712e+01,-6.758119091915e+01,-3.037116110806e+02,-9.854977774764e+01,7.007393178344e-02,-1.079360307409e-02,-7.421228705225e-01
"                  93",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.760849389882e+01,-3.031410796541e+02,-9.667842492438e+01,-6.754360477283e+01,-3.031499401229e+02,-9.742637147830e+01,6.488912599363e-02,-8.860468826467e-03,-7.479465539131e-01
"                  94",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.789406934167e+01,-3.027244011472e+02,-9.564385145044e+01,-6.782610747725e+01,-3.027266109655e+02,-9.639868584319e+01,6.796186441875e-02,-2.209818228144e-03,-7.548343927448e-01
"                  95",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.848620083613e+01,-3.023788127663e+02,-9.472877286305e+01,-6.842219343948e+01,-3.023791309157e+02,-9.548924635632e+01,6.400739664818e-02,-3.181494429608e-04,-7.604734932690e-01
"                  96",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.918717472770e+01,-3.018814749146e+02,-9.392131816084e+01,-6.912616450972e+01,-3.018761014026e+02,-9.469244370013e+01,6.101021797293e-02,5.373511948114e-03,-7.711255392918e-01
"                  97",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.969797534155e+01,-3.011537675628e+02,-9.317621856194e+01,-6.963610434630e+01,-3.011490161349e+02,-9.394854840346e+01,6.187099525110e-02,4.751427952735e-03,-7.723298415155e-01
"                  98",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.001704346630e+01,-3.005075741414e+02,-9.261651366324e+01,-6.995874504827e+01,-3.005011666612e+02,-9.340055995073e+01,5.829841802973e-02,6.407480201877e-03,-7.840462874890e-01
"                  99",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.009890293971e+01,-3.003343129469e+02,-9.247205603905e+01,-7.004172325240e+01,-3.003191622729e+02,-9.326043951886e+01,5.717968730496e-02,1.515067406750e-02,-7.883834798042e-01
"                 100",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.992647168559e+01,-3.006621158977e+02,-9.274353878434e+01,-6.985750239309e+01,-3.006331045034e+02,-9.354682682053e+01,6.896929249547e-02,2.901139432951e-02,-8.032880361857e-01
"                 101",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.951985027446e+01,-3.011044431840e+02,-9.312531699567e+01,-6.945620074694e+01,-3.010752776651e+02,-9.393094058454e+01,6.364952752142e-02,2.916551889818e-02,-8.056235888765e-01
"                 102",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.893488463133e+01,-3.014583177383e+02,-9.337108341286e+01,-6.887363262161e+01,-3.014305054765e+02,-9.418013739978e+01,6.125200972039e-02,2.781226178814e-02,-8.090539869166e-01
"                 103",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.828023382741e+01,-3.018266180015e+02,-9.352642542194e+01,-6.822424737118e+01,-3.017925404318e+02,-9.433900016496e+01,5.598645623194e-02,3.407756966469e-02,-8.125747430145e-01
