Time (s),POROUS_FORCE_X,POROUS_FORCE_Y,POROUS_FORCE_Z,PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                  11",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.434466879074e+02,-1.414346176708e+03,-6.220185871304e+02,-1.433391053970e+02,-1.413694418322e+03,-6.243339443693e+02,1.075825103577e-01,6.517583861107e-01,-2.315357238921e+00
"                  12",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.742573926914e+02,-1.482909714741e+03,-7.209824061834e+02,-1.741156300581e+02,-1.482259079546e+03,-7.232158103122e+02,1.417626332560e-01,6.506351956449e-01,-2.233404128722e+00
"                  13",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.010916041346e+02,-1.604507637512e+03,-8.435840225186e+02,-2.010068125476e+02,-1.603942761915e+03,-8.458344637993e+02,8.479158699131e-02,5.648755976884e-01,-2.250441280690e+00
"                  14",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.161644234517e+02,-1.681285684140e+03,-8.783276706612e+02,-2.160644846404e+02,-1.680662488681e+03,-8.805398878556e+02,9.993881131428e-02,6.231954590189e-01,-2.212217194326e+00
"                  15",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.221083656763e+02,-1.682601343091e+03,-8.225187096976e+02,-2.220093074004e+02,-1.682043280361e+03,-8.246664620637e+02,9.905827594793e-02,5.580627302464e-01,-2.147752366116e+00
"                  16",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.268174238322e+02,-1.645667065329e+03,-7.463962743374e+02,-2.267320719744e+02,-1.645077012261e+03,-7.485052262756e+02,8.535185779564e-02,5.900530678334e-01,-2.108951938199e+00
"                  17",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.355810020654e+02,-1.623522186920e+03,-7.118946898281e+02,-2.354286505157e+02,-1.622936583229e+03,-7.139904824536e+02,1.523515496728e-01,5.856036909550e-01,-2.095792625574e+00
"                  18",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.470219978916e+02,-1.635124004997e+03,-7.238783904504e+02,-2.468634063516e+02,-1.634522480663e+03,-7.259744533367e+02,1.585915399664e-01,6.015243345991e-01,-2.096062886342e+00
"                  19",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.572051441129e+02,-1.666359365055e+03,-7.486462663308e+02,-2.570485930237e+02,-1.665739069084e+03,-7.507239267941e+02,1.565510892350e-01,6.202959708505e-01,-2.077660463366e+00
"                  20",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.637196270485e+02,-1.694150875325e+03,-7.550468732930e+02,-2.635865107195e+02,-1.693604459578e+03,-7.571123908118e+02,1.331163290150e-01,5.464157476827e-01,-2.065517518713e+00
"                  21",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.673191004990e+02,-1.708425629281e+03,-7.395224784440e+02,-2.671832637764e+02,-1.707849934982e+03,-7.415680118865e+02,1.358367225202e-01,5.756942992842e-01,-2.045533442545e+00
"                  22",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.711260163009e+02,-1.714159753238e+03,-7.196334237320e+02,-2.710034471185e+02,-1.713658386655e+03,-7.215904402095e+02,1.225691824270e-01,5.013665831480e-01,-1.957016477521e+00
"                  23",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.773557000565e+02,-1.721366659505e+03,-7.115096386604e+02,-2.772460569148e+02,-1.720856996665e+03,-7.134930323689e+02,1.096431417186e-01,5.096628408334e-01,-1.983393708523e+00
"                  24",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.852038067920e+02,-1.734142718079e+03,-7.163402586967e+02,-2.850859194181e+02,-1.733666998269e+03,-7.182648487443e+02,1.178873738594e-01,4.757198104792e-01,-1.924590047621e+00
"                  25",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.923502685970e+02,-1.749393014866e+03,-7.238883460193e+02,-2.922378604641e+02,-1.748948700752e+03,-7.257470383292e+02,1.124081328703e-01,4.443141143085e-01,-1.858692309935e+00
"                  26",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.978245571718e+02,-1.763155949501e+03,-7.256599695015e+02,-2.976961259724e+02,-1.762770470295e+03,-7.274752107665e+02,1.284311994011e-01,3.854792056807e-01,-1.815241265088e+00
"                  27",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.021771409086e+02,-1.773842149310e+03,-7.204047482922e+02,-3.020564690682e+02,-1.773503643140e+03,-7.222593688877e+02,1.206718404503e-01,3.385061693018e-01,-1.854620595559e+00
"                  28",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.063827657869e+02,-1.783045333031e+03,-7.136471032750e+02,-3.062578725244e+02,-1.782703148644e+03,-7.154508364570e+02,1.248932624637e-01,3.421843876683e-01,-1.803733181993e+00
"                  29",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.111706560959e+02,-1.792753061471e+03,-7.104087959163e+02,-3.110512101543e+02,-1.792416991346e+03,-7.121872090021e+02,1.194459416148e-01,3.360701246206e-01,-1.778413085790e+00
"                  30",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.170518747893e+02,-1.803455918837e+03,-7.112956360593e+02,-3.169253680028e+02,-1.803175802505e+03,-7.130430172856e+02,1.265067864301e-01,2.801163314522e-01,-1.747381226243e+00
"                  31",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.232189946689e+02,-1.813478373292e+03,-7.128761276003e+02,-3.230850264945e+02,-1.813184568887e+03,-7.146099744221e+02,1.339681744670e-01,2.938044058373e-01,-1.733846821835e+00
"                  32",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.289006165400e+02,-1.821277965076e+03,-7.115099819716e+02,-3.287530864563e+02,-1.820964612444e+03,-7.132584195613e+02,1.475300836356e-01,3.133526324537e-01,-1.748437589787e+00
"                  33",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.338429995994e+02,-1.827332989031e+03,-7.071047455519e+02,-3.337040321366e+02,-1.827078162469e+03,-7.088035577912e+02,1.389674627699e-01,2.548265613500e-01,-1.698812239288e+00
"                  34",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.385092638919e+02,-1.832658734466e+03,-7.017869604398e+02,-3.383748220711e+02,-1.832343028389e+03,-7.035532246621e+02,1.344418208238e-01,3.157060769560e-01,-1.766264222225e+00
"                  35",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.435834554491e+02,-1.838163343577e+03,-6.976395855841e+02,-3.434521337850e+02,-1.837906537541e+03,-6.993750641347e+02,1.313216640135e-01,2.568060363587e-01,-1.735478550553e+00
"                  36",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.485085723225e+02,-1.843011605877e+03,-6.947986187575e+02,-3.483724482489e+02,-1.842830067136e+03,-6.964872925022e+02,1.361240735582e-01,1.815387413554e-01,-1.688673744680e+00
"                  37",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.531463814827e+02,-1.846816548563e+03,-6.922725936191e+02,-3.530065046706e+02,-1.846645617590e+03,-6.939629032085e+02,1.398768120665e-01,1.709309721713e-01,-1.690309589453e+00
"                  38",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.580079895199e+02,-1.850186990749e+03,-6.894834392768e+02,-3.578584896762e+02,-1.850049722755e+03,-6.911196101309e+02,1.494998437098e-01,1.372679936687e-01,-1.636170854136e+00
"                  39",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.626945577591e+02,-1.853120887345e+03,-6.860484632062e+02,-3.625517195372e+02,-1.852972929247e+03,-6.877078194130e+02,1.428382218796e-01,1.479580981897e-01,-1.659356206747e+00
"                  40",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.671472356182e+02,-1.855427178830e+03,-6.821146379748e+02,-3.669966053066e+02,-1.855283366790e+03,-6.837517084624e+02,1.506303116026e-01,1.438120407544e-01,-1.637070487649e+00
"                  41",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.715323977952e+02,-1.857211281406e+03,-6.781656112183e+02,-3.713898254112e+02,-1.857057272204e+03,-6.797952084885e+02,1.425723840404e-01,1.540092020228e-01,-1.629597270184e+00
"                  42",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.756688585914e+02,-1.857982911666e+03,-6.744641736459e+02,-3.755271318621e+02,-1.857856354982e+03,-6.760980732251e+02,1.417267292723e-01,1.265566843395e-01,-1.633899579207e+00
"                  43",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.796772573351e+02,-1.858004678816e+03,-6.710613410529e+02,-3.795304153944e+02,-1.857907752144e+03,-6.726913630955e+02,1.468419407423e-01,9.692667240082e-02,-1.630022042656e+00
"                  44",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.837786688085e+02,-1.857644295002e+03,-6.676834552564e+02,-3.836352549349e+02,-1.857576473682e+03,-6.692969178118e+02,1.434138736313e-01,6.782132017661e-02,-1.613462555448e+00
"                  45",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.882758450916e+02,-1.857362543002e+03,-6.641038727692e+02,-3.881285896665e+02,-1.857300581507e+03,-6.656767938535e+02,1.472554251244e-01,6.196149480874e-02,-1.572921084321e+00
"                  46",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.930530681818e+02,-1.856226485964e+03,-6.602871064109e+02,-3.929035817890e+02,-1.856192805480e+03,-6.618502154796e+02,1.494863928719e-01,3.368048340154e-02,-1.563109068671e+00
"                  47",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.978614096552e+02,-1.853739137716e+03,-6.565179089166e+02,-3.977173484521e+02,-1.853707521969e+03,-6.580908027111e+02,1.440612030941e-01,3.161574749255e-02,-1.572893794564e+00
"                  48",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.023525959451e+02,-1.850301086240e+03,-6.529740769369e+02,-4.021982913717e+02,-1.850232063494e+03,-6.545714852669e+02,1.543045734191e-01,6.902274536415e-02,-1.597408329995e+00
"                  49",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.065543324252e+02,-1.846967465009e+03,-6.492933021742e+02,-4.064100598705e+02,-1.846907663962e+03,-6.508911342617e+02,1.442725547261e-01,5.980104664532e-02,-1.597832087522e+00
"                  50",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.107174568555e+02,-1.843427725947e+03,-6.455389167613e+02,-4.105741310788e+02,-1.843385269792e+03,-6.471630866445e+02,1.433257766922e-01,4.245615444189e-02,-1.624169883197e+00
"                  51",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.150359488643e+02,-1.839741320216e+03,-6.423578512549e+02,-4.148766471213e+02,-1.839721953876e+03,-6.439742947095e+02,1.593017430107e-01,1.936634034515e-02,-1.616443454673e+00
"                  52",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.196173313551e+02,-1.835801040392e+03,-6.396687462080e+02,-4.194680180064e+02,-1.835742523328e+03,-6.412843675583e+02,1.493133486052e-01,5.851706447942e-02,-1.615621350273e+00
"                  53",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.245454367508e+02,-1.831683423988e+03,-6.368395637391e+02,-4.243939504362e+02,-1.831635279920e+03,-6.384499492058e+02,1.514863146178e-01,4.814406817905e-02,-1.610385466705e+00
"                  54",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.298396174981e+02,-1.827652099050e+03,-6.339751300647e+02,-4.296805215074e+02,-1.827631036594e+03,-6.356018596195e+02,1.590959907043e-01,2.106245578998e-02,-1.626729554781e+00
"                  55",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.344878062477e+02,-1.823560970886e+03,-6.314662129934e+02,-4.343272501325e+02,-1.823524939674e+03,-6.331087103096e+02,1.605561152014e-01,3.603121117669e-02,-1.642497316228e+00
"                  56",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.386356123591e+02,-1.820754166697e+03,-6.294878413095e+02,-4.384877850209e+02,-1.820760704833e+03,-6.310972337735e+02,1.478273381442e-01,-6.538136283098e-03,-1.609392464001e+00
"                  57",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.428968741627e+02,-1.818832187920e+03,-6.277731209716e+02,-4.427336417719e+02,-1.818851365282e+03,-6.293769012202e+02,1.632323907393e-01,-1.917736248241e-02,-1.603780248614e+00
"                  58",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.470137645610e+02,-1.817099171592e+03,-6.260997796632e+02,-4.468615697750e+02,-1.817120767007e+03,-6.276929865539e+02,1.521947860620e-01,-2.159541574339e-02,-1.593206890750e+00
"                  59",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.507811401316e+02,-1.815696292308e+03,-6.242923379208e+02,-4.506225549787e+02,-1.815730405498e+03,-6.258890873929e+02,1.585851528595e-01,-3.411318972663e-02,-1.596749472074e+00
"                  60",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.550251744443e+02,-1.814386996856e+03,-6.223281626838e+02,-4.548769413422e+02,-1.814400820687e+03,-6.239433561326e+02,1.482331020916e-01,-1.382383118083e-02,-1.615193448724e+00
"                  61",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.590386585087e+02,-1.812017431378e+03,-6.200435498145e+02,-4.588894869751e+02,-1.812040566570e+03,-6.216510544387e+02,1.491715336286e-01,-2.313519201403e-02,-1.607504624176e+00
"                  62",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.623110570026e+02,-1.808448783395e+03,-6.176352917608e+02,-4.621652107533e+02,-1.808468084469e+03,-6.192390194665e+02,1.458462493044e-01,-1.930107451391e-02,-1.603727705769e+00
"                  63",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.647038498498e+02,-1.803163840423e+03,-6.151734841366e+02,-4.645507928925e+02,-1.803161134194e+03,-6.168100596832e+02,1.530569573188e-01,2.706228621074e-03,-1.636575546580e+00
"                  64",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.662950310773e+02,-1.797387541997e+03,-6.131816407807e+02,-4.661464749394e+02,-1.797397529344e+03,-6.148289085717e+02,1.485561379071e-01,-9.987346891905e-03,-1.647267790959e+00
"                  65",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.679583327353e+02,-1.791524556509e+03,-6.115515111018e+02,-4.678077236649e+02,-1.791552101128e+03,-6.131801324951e+02,1.506090704107e-01,-2.754461863492e-02,-1.628621393341e+00
"                  66",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.699296834179e+02,-1.785916851307e+03,-6.103350038656e+02,-4.697881923974e+02,-1.785913360264e+03,-6.119965517719e+02,1.414910205070e-01,3.491042323826e-03,-1.661547906230e+00
"                  67",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.712746952557e+02,-1.779700601744e+03,-6.090253019508e+02,-4.711302808166e+02,-1.779703446243e+03,-6.107028754584e+02,1.444144391638e-01,-2.844499234691e-03,-1.677573507612e+00
"                  68",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.711286722339e+02,-1.771545712397e+03,-6.071859275888e+02,-4.709705187861e+02,-1.771601195892e+03,-6.088358292265e+02,1.581534478277e-01,-5.548349430240e-02,-1.649901637728e+00
"                  69",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.704689224572e+02,-1.761144744989e+03,-6.051362248683e+02,-4.703291410442e+02,-1.761181291519e+03,-6.067938106135e+02,1.397814129902e-01,-3.654652962986e-02,-1.657585745188e+00
"                  70",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.696848153548e+02,-1.748611197307e+03,-6.033956324109e+02,-4.695538245475e+02,-1.748639160625e+03,-6.050562873652e+02,1.309908072383e-01,-2.796331782574e-02,-1.660654954346e+00
"                  71",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.682453095317e+02,-1.735121482854e+03,-6.020994250964e+02,-4.681083437565e+02,-1.735155162030e+03,-6.037668960500e+02,1.369657752140e-01,-3.367917591670e-02,-1.667470953595e+00
"                  72",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.654346070267e+02,-1.721412659261e+03,-6.010265063769e+02,-4.652878385598e+02,-1.721429718081e+03,-6.027069481487e+02,1.467684669859e-01,-1.705881982124e-02,-1.680441771750e+00
"                  73",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.624118468575e+02,-1.707547329966e+03,-5.998145251973e+02,-4.622679617617e+02,-1.707525413144e+03,-6.015255461664e+02,1.438850958556e-01,2.191682252625e-02,-1.711020969058e+00
"                  74",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.598271195729e+02,-1.694324736691e+03,-5.985879760125e+02,-4.596829528110e+02,-1.694358628111e+03,-6.002753200021e+02,1.441667619727e-01,-3.389141999088e-02,-1.687343989623e+00
"                  75",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.574251879695e+02,-1.681844361415e+03,-5.969253192766e+02,-4.572755797850e+02,-1.681841836288e+03,-5.986460521729e+02,1.496081844625e-01,2.525127106183e-03,-1.720732896354e+00
"                  76",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.542953516771e+02,-1.669658385263e+03,-5.945104198617e+02,-4.541457074724e+02,-1.669640888111e+03,-5.962431970527e+02,1.496442046950e-01,1.749715114841e-02,-1.732777191049e+00
"                  77",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.500171361089e+02,-1.657419052320e+03,-5.912743963746e+02,-4.498647125382e+02,-1.657446712910e+03,-5.929865700630e+02,1.524235707082e-01,-2.766059021760e-02,-1.712173688418e+00
"                  78",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.447739482961e+02,-1.645833936654e+03,-5.878632350986e+02,-4.446180171948e+02,-1.645844150008e+03,-5.895993254461e+02,1.559311013718e-01,-1.021335379685e-02,-1.736090347492e+00
"                  79",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.389728916168e+02,-1.635861749945e+03,-5.846795715804e+02,-4.388184519318e+02,-1.635871050614e+03,-5.864000448700e+02,1.544396850521e-01,-9.300668968896e-03,-1.720473289571e+00
"                  80",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.330449296152e+02,-1.627701554913e+03,-5.815071580735e+02,-4.328784542838e+02,-1.627687719351e+03,-5.832503861786e+02,1.664753314135e-01,1.383556201495e-02,-1.743228105065e+00
"                  81",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.270578824897e+02,-1.621641067844e+03,-5.784416282298e+02,-4.268961688680e+02,-1.621625590881e+03,-5.801825212862e+02,1.617136217229e-01,1.547696323572e-02,-1.740893056415e+00
"                  82",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.209779132239e+02,-1.618049238785e+03,-5.754791510262e+02,-4.208095595018e+02,-1.618067845281e+03,-5.772175410199e+02,1.683537220436e-01,-1.860649657648e-02,-1.738389993705e+00
"                  83",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.147645535267e+02,-1.617507279320e+03,-5.734004620180e+02,-4.145988379973e+02,-1.617475590103e+03,-5.751654061381e+02,1.657155294691e-01,3.168921708805e-02,-1.764944120175e+00
"                  84",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.078176233504e+02,-1.617930018207e+03,-5.716809715392e+02,-4.076484748279e+02,-1.617925117585e+03,-5.734226078462e+02,1.691485225664e-01,4.900622124240e-03,-1.741636307037e+00
"                  85",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.004587760754e+02,-1.619031962632e+03,-5.697994668619e+02,-4.002906163631e+02,-1.619034026847e+03,-5.715480935644e+02,1.681597122879e-01,-2.064215683875e-03,-1.748626702571e+00
"                  86",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.926263527314e+02,-1.621212044576e+03,-5.675209981257e+02,-3.924624244971e+02,-1.621222507784e+03,-5.692738112934e+02,1.639282343412e-01,-1.046320796446e-02,-1.752813167631e+00
"                  87",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.852928311438e+02,-1.624649705157e+03,-5.652105890674e+02,-3.851286299582e+02,-1.624672387547e+03,-5.669765689287e+02,1.642011855894e-01,-2.268239010274e-02,-1.765979861320e+00
"                  88",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.792325378549e+02,-1.628919351324e+03,-5.628748333264e+02,-3.790708637726e+02,-1.628949626640e+03,-5.646343653825e+02,1.616740823094e-01,-3.027531652774e-02,-1.759532056023e+00
"                  89",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.743870840164e+02,-1.633751838650e+03,-5.603626911366e+02,-3.742257158484e+02,-1.633788122646e+03,-5.621287081369e+02,1.613681679657e-01,-3.628399570840e-02,-1.766017000358e+00
"                  90",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.707248613643e+02,-1.637945092396e+03,-5.570590523478e+02,-3.705683472226e+02,-1.637994335377e+03,-5.588255791538e+02,1.565141416321e-01,-4.924298039646e-02,-1.766526805991e+00
"                  91",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.676073861695e+02,-1.640904556058e+03,-5.529115147833e+02,-3.674485672504e+02,-1.640927118947e+03,-5.546978635715e+02,1.588189191358e-01,-2.256288869769e-02,-1.786348788191e+00
"                  92",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.651914414446e+02,-1.642681372927e+03,-5.485623036502e+02,-3.650227085149e+02,-1.642704879422e+03,-5.503576384675e+02,1.687329296342e-01,-2.350649577306e-02,-1.795334817230e+00
"                  93",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.640907653323e+02,-1.642999861082e+03,-5.446045199089e+02,-3.639386088452e+02,-1.643026250450e+03,-5.464226907660e+02,1.521564871509e-01,-2.638936853413e-02,-1.818170857113e+00
"                  94",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.657057018872e+02,-1.642936805455e+03,-5.413803382878e+02,-3.655539281157e+02,-1.642959060463e+03,-5.432166908432e+02,1.517737715445e-01,-2.225500783974e-02,-1.836352555321e+00
"                  95",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.690821009603e+02,-1.642471144031e+03,-5.380567322496e+02,-3.689364394841e+02,-1.642487997504e+03,-5.399029318218e+02,1.456614762149e-01,-1.685347333371e-02,-1.846199572212e+00
"                  96",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.730704712713e+02,-1.639751506118e+03,-5.336401760503e+02,-3.729241844344e+02,-1.639777266435e+03,-5.355036509870e+02,1.462868368842e-01,-2.576031714173e-02,-1.863474936661e+00
"                  97",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.768672317420e+02,-1.634575820388e+03,-5.289978162150e+02,-3.767312403728e+02,-1.634600180179e+03,-5.308682218305e+02,1.359913692209e-01,-2.435979109560e-02,-1.870405615512e+00
"                  98",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.802586970271e+02,-1.629212427183e+03,-5.252637573094e+02,-3.801245429731e+02,-1.629209202679e+03,-5.271850855049e+02,1.341540540481e-01,3.224504280827e-03,-1.921328195511e+00
"                  99",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.824937957491e+02,-1.625000766239e+03,-5.233901637556e+02,-3.823687878184e+02,-1.625021725783e+03,-5.253082278749e+02,1.250079306347e-01,-2.095954392079e-02,-1.918064119340e+00
"                 100",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.832526511418e+02,-1.620410585304e+03,-5.224439477193e+02,-3.831199526458e+02,-1.620437268349e+03,-5.243817720077e+02,1.326984960559e-01,-2.668304478648e-02,-1.937824288418e+00
"                 101",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.818639840424e+02,-1.615220963541e+03,-5.211863145780e+02,-3.817446353319e+02,-1.615245340908e+03,-5.231319010955e+02,1.193487105191e-01,-2.437736615352e-02,-1.945586517495e+00
"                 102",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.781644225807e+02,-1.610251300987e+03,-5.193839030437e+02,-3.780477590777e+02,-1.610268993357e+03,-5.213540632466e+02,1.166635030471e-01,-1.769237010066e-02,-1.970160202905e+00
"                 103",0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.734659688135e+02,-1.607289652938e+03,-5.184296161093e+02,-3.733471474708e+02,-1.607311979416e+03,-5.204295024512e+02,1.188213427528e-01,-2.232647843258e-02,-1.999886341887e+00
