Time (s),Ux,Uy,Uz,k,omega,p
25,0.0159063963295,0.00305812349045,0.0048747864745,0.00668488915022,6.50856438888e-06,0.166451865534
26,0.0158363507635,0.0030276790301,0.00482356901176,0.00652625446106,6.5477677084e-06,0.161260089646
27,0.0157544965539,0.0030047543291,0.00477066395301,0.00637507101211,6.59453240233e-06,0.15630100326
28,0.0156903028947,0.00298358724154,0.00471290582476,0.00623076246849,6.63268386546e-06,0.151785989477
29,0.0155640171047,0.00296721123908,0.00464242225111,0.00609259514589,6.67568474238e-06,0.147325258415
30,0.0154210112858,0.00295127353343,0.00459000176327,0.00596025790066,6.72407792635e-06,0.142866093729
31,0.015197774061,0.00293746147092,0.00454181161148,0.00583359498374,6.7730829338e-06,0.138343999027
32,0.0149107036145,0.00292597564847,0.00448026467682,0.00571215563173,6.81669807818e-06,0.133594396344
33,0.014610498026,0.00291462838024,0.0044183706596,0.00559558056026,6.86207582317e-06,0.128914232758
34,0.0142841039208,0.0028973557212,0.00434313285389,0.00548365401606,6.91126778934e-06,0.124543453175
35,0.0139480083783,0.00288055529434,0.00426580889974,0.00537615277825,6.96067809282e-06,0.120112934822
36,0.0136048763489,0.0028660620951,0.00419143003568,0.00527284676506,7.00844928887e-06,0.116363905478
37,0.0132432677423,0.00285134754635,0.00411957847735,0.00517350541722,7.05920062824e-06,0.112190786272
38,0.0128946032426,0.00284276916467,0.00404743562265,0.00507788018216,7.10773022774e-06,0.108830298862
39,0.0125538932429,0.00283871830794,0.00397947247013,0.00498577786492,7.15787968448e-06,0.106091523118
40,0.012217656055,0.00283098899635,0.00390225119988,0.00489699080074,7.20971976813e-06,0.103866407045
41,0.0119086271985,0.00282511917897,0.00383866169624,0.00481135066809,7.26198621585e-06,0.101634259451
42,0.0116123668297,0.00282070541007,0.00377547877112,0.0047287416775,7.31461200208e-06,0.0996807376976
43,0.0113424170418,0.00281688107639,0.00371606318956,0.0046490080075,7.36693405768e-06,0.0975651237542
44,0.0110679208694,0.00281340026578,0.00366083608173,0.00457199988162,7.4206331341e-06,0.0953750027616
45,0.0108062124069,0.00280604473264,0.00360695059092,0.00449755800103,7.47556492228e-06,0.0939276343239
46,0.0105729075292,0.00280433253582,0.0035613079843,0.00442557444745,7.53119727963e-06,0.0921709411531
47,0.0103823426949,0.00280373787941,0.00352184782617,0.00435593499956,7.58734111105e-06,0.0909432192727
48,0.0101893322023,0.00280210366399,0.00348046188995,0.0042885253129,7.64504615799e-06,0.0894893493541
49,0.00998936634837,0.00279928233263,0.00344014958442,0.00422327112692,7.70017175138e-06,0.088193549464
50,0.00979422965455,0.00279836322288,0.00340128332839,0.0041600666613,7.75548226389e-06,0.0871290641352
51,0.00961785913185,0.00279603909717,0.00336504154251,0.00409881801223,7.81333933299e-06,0.0856778648249
52,0.00947233927811,0.00279391259856,0.00333106157145,0.00403942733764,7.8729488548e-06,0.0843667442619
53,0.00934941324478,0.00279302821207,0.00329927139147,0.00398181441018,7.93003350974e-06,0.0830686799205
54,0.00922270175989,0.00278964240541,0.00327118423167,0.00392590850894,7.98924142049e-06,0.0822996934054
55,0.00909970922173,0.00278678513114,0.00324452670532,0.00387163305753,8.04708284808e-06,0.0817774163733
56,0.00898708221685,0.00278465273763,0.00321690965112,0.00381892390729,8.1074317356e-06,0.0814165441453
57,0.00888196331339,0.00277996382984,0.00318729323554,0.00376771620472,8.16710790237e-06,0.08106119122
58,0.00878243840985,0.00277302402559,0.00315520373138,0.00371794734034,8.22958248131e-06,0.081151094532
59,0.00870043621721,0.00276600168429,0.0031263260059,0.00366956283874,8.29053929491e-06,0.0810640270734
60,0.00863513568928,0.00275866423252,0.00310032807885,0.00362250467482,8.35208917989e-06,0.0813308822219
61,0.00856865681053,0.00275313885359,0.00307297027059,0.00357672493241,8.41333479689e-06,0.0814608655513
62,0.00849744428213,0.00274748623996,0.00304306045312,0.00353217378937,8.47530643867e-06,0.0817691773392
63,0.00842038944474,0.00273852859244,0.00301267551964,0.00348879938019,8.5371432621e-06,0.0824141747753
64,0.00834873579318,0.0027276649754,0.00298219519941,0.00344656190111,8.60201665321e-06,0.0833740717944
65,0.00828406530527,0.00271683174898,0.00295039397286,0.00340542862641,8.66465163761e-06,0.0836560416511
66,0.00822797923563,0.00270388725131,0.00292096552934,0.00336535959468,8.7301336391e-06,0.0835921899967
67,0.00816420377609,0.0026887874463,0.00288802283086,0.00332630831388,8.7952278044e-06,0.0842178712544
68,0.00810067217519,0.0026690058411,0.00284920577833,0.00328823449283,8.8613549348e-06,0.084621691399
69,0.00804498992153,0.00264804770064,0.00280898598786,0.00325110154649,8.92659795738e-06,0.0850105441141
70,0.00799414943108,0.00262413880382,0.00276755268461,0.00321487489864,8.99368350804e-06,0.0853382219501
71,0.00794731107479,0.00259784059008,0.00272338792942,0.00317952519754,9.05967129746e-06,0.0861882997193
72,0.00790218424829,0.00257402341042,0.00267942672742,0.00314503133535,9.12759940604e-06,0.0870100698527
73,0.00784158666784,0.00254391647607,0.00263293516729,0.00311135443153,9.19490242891e-06,0.08705567817
74,0.00776865828722,0.00250737177564,0.00258799245446,0.00307847692137,9.26332989629e-06,0.087735632496
75,0.00769428864025,0.00246954058006,0.00254648240854,0.00304635963419,9.33174729194e-06,0.0881058308337
76,0.00760855231116,0.00242718107249,0.0025032263403,0.00301497927771,9.40112393324e-06,0.0882379230538
77,0.00751926054758,0.00238556542361,0.0024587319887,0.00298431281108,9.47022650498e-06,0.0882866059779
78,0.00741463294491,0.00234706568562,0.00241243373077,0.00295433578293,9.53947325941e-06,0.0881708375581
79,0.00730952842594,0.00230921291662,0.00236393965631,0.00292502485938,9.60910852967e-06,0.0877330121139
80,0.00720768623888,0.0022716631041,0.00231675508314,0.00289639688654,9.67726556176e-06,0.0874847565054
81,0.0071054364091,0.00223593493405,0.00227315717686,0.00286839122643,9.74670136326e-06,0.0869932972376
82,0.00698746981001,0.00220309350972,0.00222972272681,0.00284098816828,9.81757516537e-06,0.0866907615793
83,0.0068566266161,0.0021725509078,0.00218252254588,0.00281416985143,9.88829566403e-06,0.0870242713181
84,0.00672590393038,0.00214418277541,0.00213519152305,0.00278791629042,9.96008572583e-06,0.0873592109145
85,0.00658181925417,0.00211754434863,0.00208872445132,0.0027611319683,1.0031529274e-05,0.0870410801482
86,0.00653163832962,0.00214857550645,0.00210396663592,0.0029073935233,2.05823066181e-05,0.0868774243715
87,0.00642344793845,0.00214360722684,0.00208398613589,0.00298671294448,1.17193382176e-05,0.0869263279789
88,0.00631390153215,0.00213835029502,0.00206286071602,0.003070838999,7.41328295106e-06,0.086243942051
89,0.00616311509679,0.00211014819328,0.00201741003484,0.00303098431,7.40393948533e-06,0.0858071815674
90,0.00602364829345,0.0020808321199,0.00197189063826,0.00299519296704,7.3912623042e-06,0.0854812063564
91,0.00588695717478,0.00205150818013,0.00192651318418,0.00296204736513,7.38005266878e-06,0.0850610620013
92,0.00574599231581,0.00201993578931,0.00188652526934,0.00293078890833,7.3690877315e-06,0.0848450018896
93,0.00561584706972,0.00198674691205,0.00184810053884,0.00290100983729,7.35823455412e-06,0.0835011965365
94,0.00548762937607,0.00195072391097,0.00181415413576,0.00287245949002,7.34733924989e-06,0.0827497018514
95,0.00535821461275,0.00191894115009,0.00177735441015,0.00284496840527,7.34061740747e-06,0.0820670579415
96,0.00523377377828,0.00189598077394,0.00174451774609,0.00281840038112,7.33278541596e-06,0.0815801364946
97,0.00511680573992,0.00187822725022,0.00171599675624,0.00279265574008,7.32687241919e-06,0.0809824036665
98,0.00499140327044,0.00185804626889,0.00168845040079,0.00276766145529,7.31863623303e-06,0.0802816095266
99,0.00485898801927,0.00183844523481,0.00167014279536,0.00274331951581,7.30817463691e-06,0.0798200496305
100,0.00473790117909,0.00181907067592,0.00165665562645,0.00271959257616,7.29802767975e-06,0.0791254837083
101,0.00463136930393,0.00179317069035,0.00164400822115,0.00269643047966,7.28945124787e-06,0.0784039728528
102,0.00453634302002,0.00176563712384,0.0016338142623,0.00267378865362,7.28023185611e-06,0.0773764509194
103,0.0044699282331,0.00174572952294,0.0016295339872,0.00265162494466,7.27046900358e-06,0.0761208098642
104,0.0044230480998,0.00172495780102,0.00162796948202,0.00262992993292,7.26209654068e-06,0.0756798000062
105,0.00437032698543,0.00169866446089,0.00162352888695,0.00260868459736,7.25367826244e-06,0.0752737482512
106,0.00432030198836,0.00167055489967,0.00162095813937,0.0025878704893,7.24568710224e-06,0.0751733491212
107,0.00428774341666,0.00164611057675,0.00162096315726,0.00256749117593,7.24014413442e-06,0.0747425817557
108,0.00428487714824,0.001630615451,0.00162660128026,0.00254749185293,7.23293281197e-06,0.0744464727783
109,0.00430497753266,0.00161214822632,0.00163496546048,0.0025278897801,7.22520830703e-06,0.0746935506477
110,0.00432817599352,0.00159792395972,0.0016445200062,0.00250865768275,7.21877195401e-06,0.0754725076989
111,0.00437386694474,0.00159024588998,0.00165334580362,0.00248979388771,7.21459596719e-06,0.0758645001868
112,0.00444395540386,0.00158542254833,0.00166456017601,0.00247126695502,7.20726203944e-06,0.0769483978142
113,0.00452142605463,0.00158571572526,0.00167696199249,0.00245307103403,7.20318035417e-06,0.0780674968151
114,0.00459909283219,0.00158897839738,0.00168444550694,0.00243521327746,7.1971921966e-06,0.0787979908482
115,0.00469027547173,0.0015943477793,0.00169423637395,0.00241770208175,7.19408720382e-06,0.0801584598669
116,0.0047727338433,0.0016029916575,0.00170237801787,0.00240054054472,7.18898968557e-06,0.0814082818799
117,0.00484936433347,0.0016168944768,0.00171161490758,0.00238370678539,7.18533825769e-06,0.0825434115602
118,0.00493607370281,0.00163232517883,0.00171907960807,0.00236718875649,7.18219710412e-06,0.0829079972168
119,0.00499776829077,0.00164574874184,0.00172144701596,0.00235098339932,7.18134843529e-06,0.0836334721091
120,0.00502656429494,0.0016526476336,0.0017160110565,0.00233513326111,7.1793310398e-06,0.0855530704927
121,0.00502755605256,0.00165080757135,0.00171178427881,0.00231963013361,7.17790162109e-06,0.0875180462194
122,0.00502913915319,0.0016519180297,0.00170430445847,0.00230447661187,7.17345383819e-06,0.0878360326379
123,0.00504129991622,0.00165543892866,0.00170066511761,0.00228963545918,7.1744619715e-06,0.087944245454
124,0.00507180163257,0.0016633663948,0.00169799058866,0.00227515037547,7.17360764699e-06,0.0880709000269
125,0.00508345815897,0.00166687898798,0.00169708053753,0.00226096677903,7.17307678354e-06,0.0884710913889
126,0.0050796842239,0.00166581342758,0.00169492414298,0.00224707381951,7.17267306656e-06,0.088322940671
127,0.00509269601968,0.00166674789008,0.0016941370002,0.00223347191391,7.173791891e-06,0.0891773321425
128,0.00508975626925,0.00166618017974,0.00169364973058,0.00222017658032,7.17419415817e-06,0.0905573770661
129,0.0051044386223,0.00166399093181,0.00169587852744,0.00220716823739,7.17575061777e-06,0.090855998359
130,0.00509668755116,0.00165966877922,0.00169300365349,0.00219439826843,7.17499348191e-06,0.0899980085966
131,0.00506529582196,0.00165210837844,0.00168798975594,0.00218186341458,7.17587886583e-06,0.0892988744878
132,0.00506215725261,0.0016565142189,0.00168359344166,0.00216955792061,7.16974572261e-06,0.0879715936844
133,0.0050773837158,0.00165604218487,0.00168072831744,0.00215746625076,7.16815521403e-06,0.086961105533
134,0.00509574098722,0.001649792777,0.00167046249747,0.00214561067484,7.16130671537e-06,0.0862234818419
135,0.00510823952906,0.00164159833757,0.00165592818047,0.00213395816129,7.16077124539e-06,0.0860996723624
136,0.00512211298043,0.00163418269157,0.00163834286232,0.00212247734584,7.15558808901e-06,0.0860993255675
137,0.00511503901799,0.00163177468214,0.00162123432848,0.00211114040154,7.15529846349e-06,0.0860591104023
138,0.00513461003872,0.00162392994599,0.00160228375683,0.00209993156672,7.15118591378e-06,0.0856467296101
139,0.00515931628497,0.00162169460146,0.00158475516827,0.00208889108433,7.15034256878e-06,0.0842853786061
140,0.00518188326406,0.0016197247864,0.00156750158819,0.00207797725595,7.14613068033e-06,0.0830045791495
141,0.00521246444821,0.0016132807247,0.00154913943386,0.00206721347629,7.14483977117e-06,0.0817276412604
142,0.00523943241965,0.00160513843316,0.00153007006044,0.00205659725894,7.14115703207e-06,0.0813490682937
143,0.00526820527255,0.00159962990708,0.00150923621581,0.00204611686599,7.14056003076e-06,0.0817901197014
144,0.0053035739762,0.00159748679125,0.0014905581903,0.00203579519232,7.13778561015e-06,0.0819854761128
145,0.00532897712977,0.00159302645341,0.00147337279505,0.00202559333064,7.13833863542e-06,0.0814043524877
146,0.00533748339172,0.0015871657446,0.00145054415113,0.00201555655329,7.13689199527e-06,0.0812350504716
147,0.0053549168944,0.00158171633724,0.00142753856616,0.00200568389939,7.13958412495e-06,0.0814078118301
148,0.00536191713939,0.00157776995989,0.00140560433965,0.00199592841607,7.13904116585e-06,0.0812657486613
149,0.00536951148741,0.00157176024444,0.00138156689023,0.00198637494893,7.14117303558e-06,0.0811787808657
150,0.00536131962556,0.00156215684098,0.0013568226603,0.00197698082346,7.13923046489e-06,0.0803612008359
151,0.00535498000576,0.00154735998799,0.00133422966148,0.00196773367601,7.14405398102e-06,0.0792610364289
152,0.00535276296377,0.00152959320068,0.00131521563845,0.00195860702036,7.14206892747e-06,0.078788819753
153,0.00536139901254,0.0015185398904,0.00129537641601,0.00194961334272,7.15004275308e-06,0.0779427707853
154,0.00539087577559,0.00150729641882,0.00127692117886,0.00194078564065,7.14916270064e-06,0.0775124802436
155,0.00539584233419,0.0014943472662,0.00125931976163,0.00193211094209,7.15491623271e-06,0.0769924888772
156,0.00536632484351,0.00147852252257,0.00124029240583,0.00192358479995,7.15657213282e-06,0.0762560311902
157,0.00530483717452,0.00146323074673,0.00122132663164,0.00191522601419,7.1645619933e-06,0.0750626527615
158,0.00523952373326,0.00144900376099,0.00120153765242,0.00190700939293,7.16389660674e-06,0.0750778484117
159,0.0051939123327,0.00143515442361,0.0011864435089,0.00189890296997,7.16942952293e-06,0.0740547935953
160,0.00515024640417,0.00142071587185,0.00117390485108,0.00189092470135,7.17177320652e-06,0.0734022136831
161,0.00510702527577,0.00140718143396,0.00116295941386,0.00188306828292,7.17943073152e-06,0.0733788879703
162,0.00504221352583,0.00139519158907,0.00115182578296,0.00187527230107,7.18210531219e-06,0.0732135922412
163,0.0049809170772,0.00138817969119,0.00114241021933,0.00186761979576,7.19107904181e-06,0.0732826729762
164,0.00491815715025,0.00137601346797,0.00113492131433,0.00186006815389,7.19495355751e-06,0.0737448403555
165,0.00486551522533,0.0013609107923,0.00112787189703,0.00185263980555,7.202032008e-06,0.0741301433693
166,0.00482162129918,0.00134398731785,0.0011208053314,0.00184525993159,7.20598523352e-06,0.0745956041577
167,0.00479922057608,0.00132715971716,0.0011152594046,0.00183800231496,7.21301100878e-06,0.0747910879858
168,0.00476554173848,0.00130991993496,0.00110503132875,0.00183084319802,7.21668650918e-06,0.0738095620276
169,0.00473072063311,0.00128870213739,0.00109494053879,0.00182376338019,7.2237041835e-06,0.0734009772053
170,0.00469006992555,0.00126608016484,0.00108682076092,0.00181679150068,7.22614985487e-06,0.0741930582288
171,0.0046658760653,0.0012425919975,0.00108191067602,0.0018099374918,7.23218533109e-06,0.0739292014249
172,0.00465333074583,0.00122379664174,0.00108009259769,0.00180321109299,7.23397263652e-06,0.0738546503454
173,0.00463437053324,0.00120584860909,0.00107348462281,0.0017965601597,7.24078519912e-06,0.0740003650601
174,0.00460763418672,0.00118822478138,0.00106587689922,0.00179002837213,7.24466674544e-06,0.0736081874928
175,0.0045768815069,0.00116893253191,0.00105885563971,0.00178371068959,7.25282612076e-06,0.073567058222
176,0.00454017558526,0.00114970607869,0.0010492542363,0.00177754943984,7.25721158037e-06,0.0735049531143
177,0.00451329578565,0.00112753538983,0.00104105518295,0.00177147851255,7.26631884219e-06,0.0736917675745
178,0.00449373871426,0.00110648249448,0.00103287238979,0.00176555074732,7.27352051192e-06,0.0738694669819
179,0.00447563339813,0.00108738681045,0.00102760611677,0.0017597530825,7.28245309026e-06,0.0738376833524
180,0.00445837806728,0.00107354457117,0.00102219475527,0.00175403899819,7.28896359601e-06,0.0735233208248
181,0.00441761676304,0.00106078375114,0.00101216346745,0.00174842576293,7.30152398243e-06,0.0749596223484
182,0.00438062028598,0.00104976159468,0.00100418127044,0.00174293048058,7.30853397449e-06,0.0743937927602
183,0.00433462774524,0.00103705704145,0.000999741213874,0.00173756344994,7.31939616701e-06,0.0748488620081
184,0.00428944140741,0.00102653371248,0.000996339068374,0.00173232220026,7.3269878412e-06,0.0755324450994
185,0.00425558956222,0.00101903693176,0.000992766525254,0.00172719076408,7.34034526184e-06,0.0754410437713
186,0.00422408666993,0.00100868066376,0.000987507600741,0.00172212515601,7.35072535103e-06,0.0753238232021
187,0.00416781182187,0.00100002209627,0.000981010087751,0.00171716894256,7.3630489345e-06,0.0755264562372
188,0.00412903789043,0.000990399201496,0.000976908342526,0.00171228209533,7.37278624685e-06,0.0757404068277
189,0.00409293254978,0.000981578137798,0.000977107885228,0.0017075165062,7.38589599622e-06,0.0750436202468
190,0.00406088634818,0.000970727313114,0.000976406877952,0.00170280591046,7.39606079689e-06,0.0758917184241
191,0.00402265867109,0.000960955706978,0.000973550409281,0.00169816946947,7.41081735076e-06,0.0766569549849
192,0.00398665250331,0.000953729057407,0.000964992262612,0.00169362154107,7.42078193042e-06,0.076269683934
193,0.00393542906227,0.000946819545949,0.000953575514069,0.00168910324206,7.43610529495e-06,0.076158975701
194,0.00389887315969,0.000937826531608,0.000942196099834,0.00168466634946,7.44863836411e-06,0.0761855357194
195,0.00386202670494,0.000928882161158,0.000934024336897,0.0016803077644,7.463396769e-06,0.0753275386681
196,0.00384242110793,0.000918177372028,0.000926733983865,0.00167598982059,7.47436156307e-06,0.07539895396
197,0.00382248641499,0.000909717315113,0.000920614811575,0.00167173236158,7.49081803176e-06,0.0753247920597
198,0.00380179256498,0.000904406085326,0.000912876825369,0.00166753312459,7.50208346714e-06,0.0746472598345
199,0.00378210739265,0.000899545149071,0.000901266684129,0.00166343245612,7.51471747642e-06,0.0738781982999
200,0.00373255795746,0.000892477789213,0.000890853359833,0.00165939848318,7.52561443624e-06,0.0732902237044
201,0.00367593117447,0.000885949314665,0.000882214292553,0.00165538876722,7.53813539772e-06,0.0722238513966
202,0.00362684484666,0.000880146654309,0.000876177185306,0.001651431469,7.5478831991e-06,0.0714451524851
203,0.00358399081874,0.000876968652839,0.000868280836681,0.0016475593783,7.56290730527e-06,0.0706764178297
204,0.00355280795806,0.000875445115097,0.000860124083345,0.00164377258439,7.57628405349e-06,0.0698527651232
205,0.00352059869648,0.000874113111804,0.000853437730347,0.00164006942035,7.5940644394e-06,0.0694077965944
206,0.00349246769554,0.000871337419369,0.000849334720559,0.00163649781587,7.61070500915e-06,0.0692033126731
207,0.00347860506002,0.000869756620858,0.000849370243945,0.00163307197835,7.62853132468e-06,0.0689681772375
208,0.0034665075292,0.000868117701919,0.000842335267261,0.00162975745463,7.64350945809e-06,0.0687737259898
209,0.00345981237233,0.000869419458781,0.000839523123419,0.00162654677927,7.65982724339e-06,0.0684024056429
210,0.00343365177591,0.000870768975588,0.000837829388269,0.00162343261963,7.67276988051e-06,0.068599042742
211,0.00342218901911,0.000874276889755,0.00083681670731,0.00162033908872,7.68706709486e-06,0.0688834714628
212,0.0034097398444,0.000876353167026,0.0008348608035,0.00161724325846,7.69783573206e-06,0.0696439507935
213,0.00339784691288,0.00087857139514,0.000833346768983,0.00161425292933,7.71703963412e-06,0.0692853990404
214,0.0033812692014,0.000879658775248,0.000828783673726,0.00161123964835,7.71914863367e-06,0.069092166755
215,0.00336031908596,0.000878767188856,0.000825574213142,0.00160828242456,7.72961381318e-06,0.0681511830164
216,0.00331057765052,0.000876033566337,0.000818755683,0.00160537455776,7.74318662101e-06,0.0676916110082
217,0.00326053937094,0.000869397928253,0.000812128804609,0.00160249990692,7.74979271385e-06,0.0682127847646
218,0.00323015997438,0.000861277243145,0.000806493054843,0.00159972434556,7.75733992652e-06,0.0682959651027
219,0.00321725236462,0.00085570486037,0.000801218923831,0.00159694896934,7.77574902116e-06,0.0685472627534
220,0.00317901172389,0.000850525956824,0.000793261733928,0.00159424638229,7.77652224708e-06,0.0686810103828
221,0.00314102972086,0.000846782410984,0.000790581389085,0.00159154103353,7.78734561765e-06,0.0687559755171
222,0.00309286465127,0.000833841831541,0.000780303345055,0.00158891374873,7.80132447535e-06,0.0687386109841
223,0.00305239926577,0.000821948081523,0.000774636985021,0.00158635279518,7.80665512642e-06,0.0680122500675
224,0.00304336199873,0.000810950110387,0.000772157428105,0.00158379483132,7.81635715417e-06,0.0673964568479
225,0.00304279263249,0.000806097596491,0.000770376008856,0.00158128631518,7.83472416636e-06,0.067074095434
226,0.00300829499327,0.00080171214971,0.000767694533624,0.00157881738709,7.83641119302e-06,0.0668909084112
227,0.00297770200602,0.000800290137771,0.000765143001077,0.00157638805255,7.85188976885e-06,0.0673730069809
228,0.00295073287768,0.000801898386046,0.000762329037192,0.00157406525493,7.86733611744e-06,0.0679085338711
229,0.00292553373731,0.000800521755104,0.00076144569245,0.00157180425479,7.87260854799e-06,0.0680735781327
230,0.00289987429352,0.000795002409115,0.000758990027153,0.00156966198592,7.88283264855e-06,0.0684073770016
231,0.00288523787002,0.000790326461273,0.000758656930181,0.00156770512686,7.90396650914e-06,0.068591033988
232,0.00285815229692,0.000789380546534,0.00075798346651,0.00156580642495,7.90610612536e-06,0.0688034377161
233,0.00284686956452,0.000789163321299,0.000758619113685,0.0015640103221,7.91969529827e-06,0.0686002931317
234,0.00283594559498,0.000787258131678,0.000759434617619,0.00156220477685,7.93994761584e-06,0.0682469554654
235,0.00283177286193,0.00078158548944,0.000761845285051,0.00156050472295,7.95081499367e-06,0.0680462478447
236,0.0028184169339,0.000772842599099,0.000760493160553,0.00155876688041,7.96601809466e-06,0.0679958382352
237,0.00280782562291,0.000770334730192,0.000759957617045,0.00155714505925,7.99231321999e-06,0.0678731607001
238,0.00278586422115,0.000766449854441,0.000757886848709,0.00155560412284,8.00009580016e-06,0.0675218610185
239,0.00278009777404,0.000759970221832,0.000752824740879,0.00155401200377,8.02122426157e-06,0.0673160538868
240,0.002778973894,0.000757105314744,0.000748050833895,0.00155246389774,8.04684230041e-06,0.0675455142776
241,0.00277254156595,0.00075053801522,0.000743491742434,0.00155097403716,8.06080105892e-06,0.0676136196103
242,0.00275776743237,0.000739478802886,0.000736747788315,0.00154949969099,8.07780327594e-06,0.0681234163416
243,0.00275062604994,0.000734623971974,0.000734781323352,0.0015480974963,8.10773131629e-06,0.0680343918818
244,0.00272508142226,0.000726911466501,0.000730370136868,0.0015466462605,8.11785584741e-06,0.0677184651678
245,0.00271701961918,0.000721713728997,0.000725650278567,0.00154529419379,8.13982895252e-06,0.06715648728
246,0.00271518326073,0.00071447491065,0.00072083271171,0.00154392835322,8.1688288711e-06,0.0669270363197
247,0.00271683351042,0.00070826830933,0.000716962569208,0.00154259577832,8.18239205061e-06,0.0674778766505
248,0.00272025538887,0.000704842298546,0.000710940580061,0.00154131473244,8.20217947914e-06,0.0676562610246
249,0.00273345817459,0.000702708633041,0.000706655888876,0.00154008587502,8.23558327223e-06,0.0670779324881
250,0.00273021328067,0.000698844488525,0.000700878584973,0.00153889505661,8.24569652477e-06,0.0666004778168
251,0.00272900346563,0.000694041694829,0.000694229459842,0.00153755595234,8.2679110846e-06,0.0665639206951
252,0.00273720386959,0.00069250994426,0.000688453263709,0.00153630203537,8.2953330764e-06,0.0668406891339
253,0.00274215373342,0.000691925941209,0.000681686308671,0.00153503587601,8.30708444145e-06,0.0667092174906
254,0.00274970625913,0.000688792408995,0.000672135706617,0.0015337977079,8.32592315571e-06,0.0666440994535
255,0.00278423526977,0.000688157341219,0.000664022493121,0.00153262599042,8.35805019716e-06,0.0667684817868
256,0.00278792158377,0.00068654407057,0.000656133236092,0.00153143623561,8.3667466688e-06,0.0668737189119
257,0.00279863971695,0.000688039424027,0.00065193251167,0.00153028803999,8.38944336816e-06,0.0671027781437
258,0.00280299276435,0.000688378476472,0.000645728772113,0.00152917628503,8.42069191452e-06,0.067170473566
259,0.00281944930218,0.000687166478363,0.000642105337527,0.00152807720708,8.4342948782e-06,0.0664606988468
260,0.00282997836687,0.000685280448558,0.000637307505154,0.00152701622868,8.4559041902e-06,0.0661801020843
261,0.00285310110308,0.000685150359436,0.000635240071646,0.00152606987685,8.49116965197e-06,0.0663699781648
262,0.00286456100978,0.000681626667739,0.00063237252055,0.00152513199221,8.50267090416e-06,0.066047981461
263,0.00289734150274,0.000682290577558,0.000628594879143,0.00152423331132,8.52660057453e-06,0.066011360309
264,0.00293065356323,0.000680344308312,0.000625879302298,0.00152343512542,8.55776624421e-06,0.0663051028117
265,0.00296539462908,0.000677099267448,0.000625541783145,0.00152262526582,8.57012918421e-06,0.0660947338341
266,0.00295437215988,0.000668890716837,0.000616339300821,0.00152187136492,8.59100002869e-06,0.0659260057942
267,0.00297753390699,0.000663545955064,0.000614057355311,0.00152119886842,8.62626267123e-06,0.0659012819165
268,0.00298931780781,0.00065805432473,0.000609132838811,0.00152054950227,8.63463470191e-06,0.0650798198344
269,0.00302274088854,0.000659088946034,0.000607342725529,0.00151996508873,8.65813713278e-06,0.0647157372384
270,0.00304184884738,0.00066210470012,0.000603106206136,0.00151945491368,8.68962068135e-06,0.0645514917268
271,0.00304894227075,0.000665336354931,0.000599759446733,0.00151893089625,8.70283274293e-06,0.0645469838975
272,0.00307322974531,0.000669431946657,0.000597659706972,0.00151849129234,8.72103304037e-06,0.0645144045864
273,0.00311332879591,0.000675223026774,0.000598874799938,0.00151808341123,8.75485141083e-06,0.0645557903204
274,0.00313358004872,0.000678601659804,0.000596870728616,0.00151764659555,8.76217447104e-06,0.0654908293122
275,0.00317334143353,0.000682896422284,0.000597639640377,0.00151724021159,8.7830210963e-06,0.0664048840397
276,0.00320306189246,0.000685942120856,0.000599555624009,0.00151682279098,8.81449166428e-06,0.0666662901064
277,0.00320921616892,0.000688223016251,0.000600456560901,0.00151640732516,8.82546936649e-06,0.0661170118022
278,0.00320370706254,0.000691482106713,0.000601398008171,0.00151597675314,8.84288799431e-06,0.0663092453613
279,0.0032348575345,0.00069764425292,0.000614249329571,0.00151562595567,8.87546144454e-06,0.0669692404261
280,0.00321035191138,0.000699406729601,0.000611812533586,0.00151507656085,8.88362769906e-06,0.0671302476181
281,0.00319868421203,0.000703346264262,0.000617506523254,0.00151461953863,8.90428004795e-06,0.0665742068241
282,0.00317974420673,0.000707018399895,0.000621367996564,0.00151417488504,8.93397473585e-06,0.0664730817682
283,0.00316997004762,0.000709655282273,0.000625904161911,0.00151357614277,8.94204811893e-06,0.0667265609148
284,0.00315411917457,0.000712808696646,0.000630233205914,0.00151310777969,8.95797835644e-06,0.0676131476459
285,0.00318282628873,0.000718885249211,0.000636286612133,0.00151251872784,8.99059495453e-06,0.0678322669918
286,0.00318099743221,0.000719156333298,0.00063636944363,0.0015117875922,8.99453185565e-06,0.0681472371183
287,0.0031932189272,0.000722617613546,0.00063698265082,0.00151124813971,9.01394598059e-06,0.0684344294496
288,0.00320674944097,0.000728931072209,0.000640233326112,0.00151074343434,9.04361182088e-06,0.0686311035601
289,0.00319993033731,0.00072574507832,0.000638370383535,0.00151006011878,9.04963932498e-06,0.0688550474419
290,0.00320071965354,0.000727112103476,0.000639244124652,0.00150949483407,9.06483718895e-06,0.068410829088
291,0.0032122346768,0.000728977982437,0.00064030898206,0.00150900583705,9.09455170006e-06,0.0677791544353
292,0.00319187625784,0.00073017248698,0.000639984681297,0.00150853452289,9.09612483095e-06,0.067518112805
293,0.00319223050082,0.000732796517279,0.000642792253586,0.00150800652647,9.11297585333e-06,0.0674032747329
