1,-4.37E+02
2,-8.07E+02
3,-7.52E+02
4,-4.71E+02
5,-3.18E+02
6,-4.27E+02
7,-6.53E+02
8,-8.05E+02
9,-8.08E+02
10,-7.42E+02
11,-7.04E+02
12,-7.29E+02
13,-7.81E+02
14,-8.15E+02
15,-8.15E+02
16,-7.97E+02
17,-7.86E+02
18,-7.91E+02
19,-8.05E+02
20,-8.18E+02
21,-8.26E+02
22,-8.30E+02
23,-8.35E+02
24,-8.43E+02
25,-8.53E+02
26,-8.63E+02
27,-8.72E+02
28,-8.79E+02
29,-8.87E+02
30,-8.95E+02
31,-9.02E+02
32,-9.08E+02
33,-9.14E+02
34,-9.20E+02
35,-9.26E+02
36,-9.32E+02
37,-9.37E+02
38,-9.42E+02
39,-9.46E+02
40,-9.50E+02
41,-9.53E+02
42,-9.57E+02
43,-9.60E+02
44,-9.64E+02
45,-9.68E+02
46,-9.71E+02
47,-9.73E+02
48,-9.76E+02
49,-9.78E+02
50,-9.80E+02
51,-9.81E+02
52,-9.82E+02
53,-9.83E+02
54,-9.83E+02
55,-9.83E+02
56,-9.82E+02
57,-9.82E+02
58,-9.81E+02
59,-9.80E+02
60,-9.79E+02
61,-9.79E+02
62,-9.79E+02
63,-9.79E+02
64,-9.79E+02
65,-9.78E+02
66,-9.78E+02
67,-9.79E+02
68,-9.79E+02
69,-9.80E+02
70,-9.81E+02
71,-9.82E+02
72,-9.82E+02
73,-9.82E+02
74,-9.82E+02
75,-9.83E+02
76,-9.82E+02
77,-9.82E+02
78,-9.81E+02
79,-9.81E+02
80,-9.81E+02
81,-9.81E+02
82,-9.81E+02
83,-9.80E+02
84,-9.79E+02
85,-9.79E+02
86,-9.78E+02
87,-9.77E+02
88,-9.76E+02
89,-9.75E+02
90,-9.73E+02
91,-9.71E+02
92,-9.70E+02
93,-9.69E+02
94,-9.67E+02
95,-9.63E+02
96,-9.59E+02
97,-9.56E+02
98,-9.53E+02
99,-9.49E+02
100,-9.45E+02
101,-9.41E+02
102,-9.38E+02
103,-9.35E+02
104,-9.33E+02
105,-9.32E+02
106,-9.31E+02
107,-9.30E+02
108,-9.29E+02
109,-9.30E+02
110,-9.32E+02
111,-9.33E+02
112,-9.33E+02
113,-9.34E+02
114,-9.35E+02
115,-9.38E+02
116,-9.41E+02
117,-9.43E+02
118,-9.45E+02
119,-9.46E+02
120,-9.46E+02
121,-9.48E+02
122,-9.50E+02
123,-9.52E+02
124,-9.53E+02
125,-9.53E+02
126,-9.53E+02
127,-9.53E+02
128,-9.53E+02
129,-9.53E+02
130,-9.53E+02
131,-9.53E+02
132,-9.53E+02
133,-9.54E+02
134,-9.55E+02
135,-9.56E+02
136,-9.57E+02
137,-9.59E+02
138,-9.61E+02
139,-9.64E+02
140,-9.67E+02
141,-9.69E+02
142,-9.72E+02
143,-9.75E+02
144,-9.79E+02
145,-9.81E+02
146,-9.84E+02
147,-9.87E+02
148,-9.89E+02
149,-9.90E+02
150,-9.92E+02
151,-9.92E+02
152,-9.93E+02
153,-9.93E+02
154,-9.93E+02
155,-9.92E+02
156,-9.90E+02
157,-9.87E+02
158,-9.84E+02
159,-9.81E+02
160,-9.78E+02
161,-9.75E+02
162,-9.72E+02
163,-9.69E+02
164,-9.65E+02
165,-9.61E+02
166,-9.57E+02
167,-9.53E+02
168,-9.50E+02
